^#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
16	11356492	11357196	MGP_C57BL6NJ_G0022957	Nde1	16:11356492-11357196	12.83206	56.225558	0.94975374	100	0.94975374	4975.5	0.53371161
16	89120353	89121016	MGP_C57BL6NJ_G0023390	Adamts1	16:89120353-89121016	11.92504	8.417895	1.4219196	16.276031	1.4219196	117527.67	0.044276135
16	89190634	89191213	MGP_C57BL6NJ_G0023390	Adamts1	16:89190634-89191213	8.5253496	5.1278983	0.60587791	9.9148105	0.60587791	47330.667	0.026604587
16	89219916	89220410	MGP_C57BL6NJ_G0023390	Adamts1	16:89219916-89220410	10.98359	22.207076	2.0773818	42.937464	2.0773818	18133.667	0.15126371
16	89237871	89238796	MGP_C57BL6NJ_G0023390	Adamts1	16:89237871-89238796	4.8417902	51.719579	1.2339246	100	1.2339246	850.33333	0.21094833
16	89239464	89239654	MGP_C57BL6NJ_G0023390	Adamts1	16:89239464-89239654	1.86558	51.719579	0.47544088	100	0.47544088	1379	0.081280054
16	89239839	89240567	MGP_C57BL6NJ_G0023390	Adamts1	16:89239839-89240567	4.26054	43.667145	0.96864396	84.430588	0.96864396	1431.6667	0.13782501
16	89241613	89242191	MGP_C57BL6NJ_G0023390	Adamts1	16:89241613-89242191	3.5814099	43.667145	0.81424211	84.430588	0.81424211	3070.3333	0.1158557
16	89320615	89320987	MGP_C57BL6NJ_G0023390	Adamts1	16:89320615-89320987	4.7072501	18.70259	0.86811753	36.161528	0.86811753	82072.333	0.067230495
16	15773827	15774565	MGP_C57BL6NJ_G0023023	Tango2	16:15773827-15774565	12.04403	7.651425	0.096056792	31.243821	0.096056792	46558.3	0.039207713
16	15815649	15816083	MGP_C57BL6NJ_G0023023	Tango2	16:15815649-15816083	4.5357199	24.139136	0.10733874	98.569723	0.10733874	13858.2	0.17912952
16	15816486	15816696	MGP_C57BL6NJ_G0023023	Tango2	16:15816486-15816696	2.51248	24.139136	0.059458352	98.569723	0.059458352	13704.6	0.09922556
16	15826688	15827320	MGP_C57BL6NJ_G0023023	Tango2	16:15826688-15827320	3.9227099	18.084466	0.07736147	73.846091	0.07736147	15537.9	0.06632894
16	15833504	15833787	MGP_C57BL6NJ_G0023023	Tango2	16:15833504-15833787	2.6566401	18.365685	0.053017484	74.994421	0.053017484	17040.7	0.055874602
16	15837219	15837874	MGP_C57BL6NJ_G0023023	Tango2	16:15837219-15837874	7.6846499	23.051105	0.1632841	94.126859	0.1632841	17709.6	0.24623045
16	15841392	15841764	MGP_C57BL6NJ_G0023023	Tango2	16:15841392-15841764	4.4808798	24.489402	0.096991516	100	0.096991516	20278.9	0.14310745
16	5257650	5258362	MGP_C57BL6NJ_G0022908	Mettl22	16:5257650-5258362	13.47758	57.558262	1.5846258	100	1.5846258	6141.2	0.84618733
16	5281674	5282162	MGP_C57BL6NJ_G0022908	Mettl22	16:5281674-5282162	4.8641601	20.849999	0.33651833	36.224163	0.33651833	17451.8	0.064998275
16	31835149	31835531	MGP_C57BL6NJ_G0023166	Iqcg	16:31835149-31835531	7.2177901	24.072366	0.36019664	39.147474	0.36019664	57245.75	0.22520633
16	31906704	31907110	MGP_C57BL6NJ_G0023166	Iqcg	16:31906704-31907110	3.2950799	47.604806	0.152532	77.416898	0.152532	21389.5	0.075986582
16	31911471	31912697	MGP_C57BL6NJ_G0023166	Iqcg	16:31911471-31912697	10.54305	60.70839	0.50675398	98.726486	0.50675398	19019.75	0.33720136
16	31917783	31918774	MGP_C57BL6NJ_G0023166	Iqcg	16:31917783-31918774	9.9786396	61.491493	0.47338555	100	0.47338555	25041.75	0.31157167
16	18162706	18163031	MGP_C57BL6NJ_G0023059	Eif2b5	16:18162706-18163031	2.9812601	33.216275	0.14796666	51.977854	0.14796666	11320	0.066840607
16	18168715	18169162	MGP_C57BL6NJ_G0023059	Eif2b5	16:18168715-18169162	4.3551898	48.208274	0.29088345	75.437796	0.29088345	5189	0.20268466
16	18170212	18170907	MGP_C57BL6NJ_G0023059	Eif2b5	16:18170212-18170907	9.1640501	63.904669	0.7334849	100	0.7334849	3603	0.60940259
16	18199691	18200501	MGP_C57BL6NJ_G0023059	Eif2b5	16:18199691-18200501	10.12765	18.168103	0.1727773	28.430009	0.1727773	25341	0.04091061
16	31404214	31404674	MGP_C57BL6NJ_G0003444	Tnk2os	16:31404214-31404674	4.3934398	22.886459	0.10821121	38.71764	0.10821121	18437	0.044542156
16	31414124	31414932	MGP_C57BL6NJ_G0003444	Tnk2os	16:31414124-31414932	3.8699701	43.202229	0.20509799	73.086374	0.20509799	8179	0.15936315
16	31415604	31416411	MGP_C57BL6NJ_G0003444	Tnk2os	16:31415604-31416411	3.15381	42.421944	0.14971407	71.766345	0.14971407	6700	0.11422826
16	31416598	31416761	MGP_C57BL6NJ_G0003444	Tnk2os	16:31416598-31416761	2.1623001	42.421944	0.10264624	71.766345	0.10264624	6350	0.078316629
16	31420874	31421575	MGP_C57BL6NJ_G0003444	Tnk2os	16:31420874-31421575	3.0430801	59.111195	0.1792665	100	0.1792665	1536	0.19058523
16	31427656	31428172	MGP_C57BL6NJ_G0003444	Tnk2os	16:31427656-31428172	3.4695201	59.111195	0.22259469	100	0.22259469	4546	0.23664912
16	31437080	31437850	MGP_C57BL6NJ_G0003444	Tnk2os	16:31437080-31437850	3.4337101	16.617331	0.091572834	28.111986	0.091572834	13970	0.027368329
16	31438028	31438341	MGP_C57BL6NJ_G0003444	Tnk2os	16:31438028-31438341	3.2950799	16.617331	0.087875738	28.111986	0.087875738	14918	0.026263379
16	96764075	96764549	MGP_C57BL6NJ_G0023476	Runx1	16:96764075-96764549	3.4519899	14.417557	0.15311467	35.975273	0.15311467	79792	0.032318471
16	96786180	96787954	MGP_C57BL6NJ_G0023476	Runx1	16:96786180-96787954	8.5217505	40.076298	0.68179013	100	0.68179013	58223.429	0.48661228
16	96919321	96919794	MGP_C57BL6NJ_G0023476	Runx1	16:96919321-96919794	2.84446	11.986533	0.14845734	29.909282	0.14845734	77786.714	0.03412621
16	96922827	96923249	MGP_C57BL6NJ_G0023476	Runx1	16:96922827-96923249	2.9762199	33.978569	0.26875267	84.784701	0.26875267	78519.714	0.20577414
16	96980135	96980804	MGP_C57BL6NJ_G0023476	Runx1	16:96980135-96980804	4.6700902	20.445166	0.21907046	51.015605	0.21907046	135795	0.11110082
16	95615724	95616506	MGP_C57BL6NJ_G0023465	Atp5o	16:95615724-95616506	11.74316	9.994918	0.12160649	17.020728	0.12160649	341718.14	0.025401367
16	95636440	95637453	MGP_C57BL6NJ_G0023465	Atp5o	16:95636440-95637453	7.88833	22.442535	0.15441036	38.218251	0.15441036	320771.14	0.076470952
16	95945900	95946674	MGP_C57BL6NJ_G0023465	Atp5o	16:95945900-95946674	5.5096402	34.305896	0.15021895	58.420824	0.15021895	11550.143	0.10932785
16	95959069	95959965	MGP_C57BL6NJ_G0023465	Atp5o	16:95959069-95959965	10.15568	58.722035	0.46641913	100	0.46641913	1193.1429	0.5720414
16	95965450	95965963	MGP_C57BL6NJ_G0023465	Atp5o	16:95965450-95965963	3.2950799	21.893269	0.087286793	37.282886	0.087286793	7226.8571	0.040250821
16	18421419	18423454	MGP_C57BL6NJ_G0023073	Chrd	16:18421419-18423454	7.9940801	13.598153	0.080836435	23.692413	0.080836435	17485.75	0.028368969
16	18431454	18431802	MGP_C57BL6NJ_G0023073	Chrd	16:18431454-18431802	4.5631299	20.260908	0.096753224	35.301103	0.096753224	9137.75	0.050591881
16	18432890	18433728	MGP_C57BL6NJ_G0023073	Chrd	16:18432890-18433728	4.4594002	20.260908	0.094553816	35.301103	0.094553816	7211.75	0.049441819
16	18439642	18440769	MGP_C57BL6NJ_G0023073	Chrd	16:18439642-18440769	5.1438799	57.394547	0.31606393	100	0.31606393	620	0.46816833
16	18453546	18454067	MGP_C57BL6NJ_G0023073	Chrd	16:18453546-18454067	6.7470598	24.545803	0.28431135	42.766786	0.28431135	12607.25	0.18010589
16	18463756	18464143	MGP_C57BL6NJ_G0023073	Chrd	16:18463756-18464143	9.5714197	15.989407	0.26729171	27.858756	0.26729171	22817.25	0.11029969
16	91260375	91261231	MGP_C57BL6NJ_G0023398	Bach1	16:91260375-91261231	7.8425298	10.778561	0.36015689	21.276479	0.36015689	47627	0.022641599
16	91290383	91291079	MGP_C57BL6NJ_G0023398	Bach1	16:91290383-91291079	5.0072899	34.441792	0.58739248	67.986817	0.58739248	17779	0.1193781
16	91299879	91301649	MGP_C57BL6NJ_G0023398	Bach1	16:91299879-91301649	8.6038103	50.659515	1.1411493	100	1.1411493	8043.3333	0.41046233
16	91315016	91315759	MGP_C57BL6NJ_G0023398	Bach1	16:91315016-91315759	3.6088901	26.480171	0.27807112	52.270874	0.27807112	13086.333	0.046206548
16	91316801	91316992	MGP_C57BL6NJ_G0023398	Bach1	16:91316801-91316992	2.51054	26.480171	0.19344138	52.270874	0.19344138	13865.333	0.032143785
16	91323999	91324547	MGP_C57BL6NJ_G0023398	Bach1	16:91323999-91324547	5.2416701	32.92443	0.46197425	64.991601	0.46197425	16145.667	0.12575617
16	91330719	91331216	MGP_C57BL6NJ_G0023398	Bach1	16:91330719-91331216	5.1312299	28.175635	0.38870408	55.617657	0.38870408	21862	0.091492936
16	91336898	91337467	MGP_C57BL6NJ_G0023398	Bach1	16:91336898-91337467	4.06253	16.310773	0.25544262	32.196859	0.25544262	28041	0.034048466
16	78756807	78757041	MGP_C57BL6NJ_G0023374	Nrip1	16:78756807-78757041	12.55268	5.6445137	0.64714481	12.521283	0.64714481	136504.83	0.033936314
16	78819439	78819609	MGP_C57BL6NJ_G0023374	Nrip1	16:78819439-78819609	2.68259	10.34628	0.22032161	22.95126	0.22032161	73936.833	0.022766103
16	78820730	78821444	MGP_C57BL6NJ_G0023374	Nrip1	16:78820730-78821444	4.4261098	7.0026356	0.28024714	15.534019	0.28024714	72101.833	0.026136028
16	78851885	78852202	MGP_C57BL6NJ_G0023374	Nrip1	16:78851885-78852202	5.37607	11.484248	0.44739778	25.475627	0.44739778	41792.5	0.11009041
16	78854025	78854190	MGP_C57BL6NJ_G0023374	Nrip1	16:78854025-78854190	3.1291699	11.484248	0.26041024	25.475627	0.26041024	40492.5	0.064078705
16	78868104	78868299	MGP_C57BL6NJ_G0023374	Nrip1	16:78868104-78868299	2.9533801	10.671681	0.21618963	23.6731	0.21618963	31081.5	0.02208355
16	78870056	78870781	MGP_C57BL6NJ_G0023374	Nrip1	16:78870056-78870781	5.1179299	8.7653853	0.39415022	19.444345	0.39415022	29338.5	0.060882734
16	78901138	78902877	MGP_C57BL6NJ_G0023374	Nrip1	16:78901138-78902877	8.2288704	45.079355	1.1116978	100	1.1116978	8406.8333	0.53658245
16	16269871	16270381	MGP_C57BL6NJ_G0023032	Cldn5	16:16269871-16270381	7.8454199	5.9889355	0.12294262	10.609493	0.12294262	80724	0.023483736
16	16315829	16316572	MGP_C57BL6NJ_G0023032	Cldn5	16:16315829-16316572	6.72857	12.138419	0.15871898	21.5034	0.15871898	34533	0.06144776
16	16316987	16317158	MGP_C57BL6NJ_G0023032	Cldn5	16:16316987-16317158	3.6838601	12.138419	0.086897884	21.5034	0.086897884	33947	0.033642356
16	16324857	16325181	MGP_C57BL6NJ_G0023032	Cldn5	16:16324857-16325181	2.6674399	14.072196	0.069528948	24.929116	0.069528948	25924	0.031206323
16	16336083	16336247	MGP_C57BL6NJ_G0023032	Cldn5	16:16336083-16336247	2.6674399	21.446272	0.10557865	37.992407	0.10557865	14858	0.072217591
16	16350180	16351865	MGP_C57BL6NJ_G0023032	Cldn5	16:16350180-16351865	3.34442	56.448837	0.30419075	100	0.30419075	0	0.54766637
16	16372779	16373404	MGP_C57BL6NJ_G0023032	Cldn5	16:16372779-16373404	3.9227099	13.774644	0.072188146	24.401998	0.072188146	21675	0.031714754
16	16562421	16562977	MGP_C57BL6NJ_G0023032	Cldn5	16:16562421-16562977	9.1006899	9.6266452	0.15440096	17.053753	0.15440096	211317	0.047406734
16	30612431	30612677	MGP_C57BL6NJ_G0023140	0610012G03Rik	16:30612431-30612677	2.6373	42.39307	0.11903686	72.300211	0.11903686	4135	0.12093696
16	30616260	30617194	MGP_C57BL6NJ_G0023140	0610012G03Rik	16:30616260-30617194	6.9387898	58.634781	0.45429233	100	0.45429233	0	0.63837143
16	30670842	30671733	MGP_C57BL6NJ_G0023140	0610012G03Rik	16:30670842-30671733	10.84922	10.376106	0.16350869	17.696163	0.16350869	54031	0.040659122
16	19634195	19635036	MGP_C57BL6NJ_G0023078	Ehhadh	16:19634195-19635036	11.96958	66.210617	1.966608	100	1.966608	0	0.77485324
16	19643204	19644035	MGP_C57BL6NJ_G0023078	Ehhadh	16:19643204-19644035	12.37155	30.235071	0.91853804	45.664989	0.91853804	8576	0.16526548
16	58314960	58315530	MGP_C57BL6NJ_G0023313	Cmss1	16:58314960-58315530	5.4917998	17.511568	0.47621874	23.324355	0.47621874	19958	0.045457341
16	58335126	58336079	MGP_C57BL6NJ_G0023313	Cmss1	16:58335126-58336079	5.8730998	75.078468	1.7026912	100	1.7026912	0	0.69682513
16	58376035	58376546	MGP_C57BL6NJ_G0023313	Cmss1	16:58376035-58376546	5.9625201	17.500713	0.73742817	23.309897	0.73742817	40548	0.07034739
16	56243610	56244114	MGP_C57BL6NJ_G0023299	Zbtb11	16:56243610-56244114	28.08662	3.8911569	0.87390712	15.879264	0.87390712	383291	0.062287541
16	56272757	56273080	MGP_C57BL6NJ_G0023299	Zbtb11	16:56272757-56273080	35.232639	4.0114608	0.93402947	16.370208	0.93402947	354325	0.060424275
16	56442341	56443426	MGP_C57BL6NJ_G0023299	Zbtb11	16:56442341-56443426	9.5045099	4.3829411	0.29560868	17.886166	0.29560868	183979	0.022468074
16	56526030	56527119	MGP_C57BL6NJ_G0023299	Zbtb11	16:56526030-56527119	11.4331	5.0268624	0.22491716	20.513919	0.22491716	100286	0.021596523
16	56574761	56575688	MGP_C57BL6NJ_G0023299	Zbtb11	16:56574761-56575688	17.69762	9.1167486	0.42420934	37.204169	0.42420934	51717	0.062353051
16	56591553	56591843	MGP_C57BL6NJ_G0023299	Zbtb11	16:56591553-56591843	3.7658	14.296256	0.14399972	58.341009	0.14399972	35562	0.037302357
16	56601257	56601993	MGP_C57BL6NJ_G0023299	Zbtb11	16:56601257-56601993	13.71455	17.515899	0.45850364	71.479922	0.45850364	25412	0.17559482
16	56610901	56612704	MGP_C57BL6NJ_G0023299	Zbtb11	16:56610901-56612704	9.0212402	24.504643	0.53030681	100	0.53030681	15141.333	0.31403095
16	56676456	56677532	MGP_C57BL6NJ_G0023299	Zbtb11	16:56676456-56677532	11.9573	7.2485872	0.17701797	29.580465	0.17701797	49052	0.02163245
16	56684823	56685451	MGP_C57BL6NJ_G0023299	Zbtb11	16:56684823-56685451	18.495449	5.5833975	0.22222763	22.78506	0.22222763	57419	0.024230192
16	38107598	38108581	MGP_C57BL6NJ_G0023234	B4galt4	16:38107598-38108581	10.28195	13.881319	0.34534621	38.507869	0.34534621	40241.5	0.073403347
16	38116396	38117243	MGP_C57BL6NJ_G0023234	B4galt4	16:38116396-38117243	5.2845998	15.788825	0.20179375	43.79944	0.20179375	31579.5	0.037052117
16	38122385	38122900	MGP_C57BL6NJ_G0023234	B4galt4	16:38122385-38122900	2.99073	16.367997	0.12276271	45.406109	0.12276271	25922.5	0.027516286
16	38123092	38123792	MGP_C57BL6NJ_G0023234	B4galt4	16:38123092-38123792	5.6988001	16.367997	0.23392286	45.406109	0.23392286	25030.5	0.052431952
16	38135290	38136426	MGP_C57BL6NJ_G0023234	B4galt4	16:38135290-38136426	9.2732	35.476901	0.69265576	98.415707	0.69265576	12800.5	0.32903839
16	38156674	38157321	MGP_C57BL6NJ_G0023234	B4galt4	16:38156674-38157321	4.5503502	31.870766	0.33973861	88.412006	0.33973861	12881.5	0.15841202
16	38163754	38164142	MGP_C57BL6NJ_G0023234	B4galt4	16:38163754-38164142	4.0796199	36.048007	0.3630592	100	0.3630592	14932.5	0.17640466
16	94050	94532	MGP_C57BL6NJ_G0022884	Vasn	16:94050-94532	16.946119	0.42992184	0.084585197	89.330713	0.084585197	1127190.5	0.022796612
16	325641	326575	MGP_C57BL6NJ_G0022884	Vasn	16:325641-326575	15.95877	0.4812699	0.083215858	100	0.083215858	895147.5	0.025106214
16	389886	390881	MGP_C57BL6NJ_G0022884	Vasn	16:389886-390881	14.13031	0.4812699	0.072741781	100	0.072741781	830841.5	0.021946186
16	499937	500779	MGP_C57BL6NJ_G0022884	Vasn	16:499937-500779	13.37307	0.4812699	0.067533496	100	0.067533496	720943.5	0.020374848
16	95550853	95551053	MGP_C57BL6NJ_G0023459	Ifngr2	16:95550853-95551053	2.8057499	49.702991	0.15998852	87.937622	0.15998852	12506.667	0.098476347
16	95557420	95558564	MGP_C57BL6NJ_G0023459	Ifngr2	16:95557420-95558564	6.6101899	47.273134	0.42550169	83.638569	0.42550169	5306.6667	0.26847899
16	95562330	95562752	MGP_C57BL6NJ_G0023459	Ifngr2	16:95562330-95562752	2.8389499	56.520735	0.20775487	100	0.20775487	6733	0.12700227
16	95563116	95563439	MGP_C57BL6NJ_G0023459	Ifngr2	16:95563116-95563439	2.6326301	56.520735	0.19265635	100	0.19265635	7028	0.11777242
16	95566427	95567066	MGP_C57BL6NJ_G0023459	Ifngr2	16:95566427-95567066	2.8169401	45.369802	0.16172795	80.271075	0.16172795	8026.3333	0.083907645
16	95570897	95571247	MGP_C57BL6NJ_G0023459	Ifngr2	16:95570897-95571247	3.98579	29.628094	0.17047255	52.419866	0.17047255	9612.6667	0.09156322
16	95574314	95574498	MGP_C57BL6NJ_G0023459	Ifngr2	16:95574314-95574498	3.02878	29.628094	0.12954116	52.419866	0.12954116	10811.667	0.069578389
16	7968274	7968457	MGP_C57BL6NJ_G0022933	Litaf	16:7968274-7968457	2.8243501	11.708935	0.097738171	40.08458	0.097738171	41484.5	0.023824194
16	7973667	7973863	MGP_C57BL6NJ_G0022933	Litaf	16:7973667-7973863	3.1742101	20.71974	0.16540819	70.932333	0.16540819	36078.5	0.064729711
16	7975951	7976325	MGP_C57BL6NJ_G0022933	Litaf	16:7975951-7976325	2.5955901	20.91286	0.13337778	71.593464	0.13337778	34064.75	0.050787098
16	7981277	7981594	MGP_C57BL6NJ_G0022933	Litaf	16:7981277-7981594	3.9377699	21.04786	0.21834004	72.055626	0.21834004	31444.5	0.087384641
16	7981787	7981948	MGP_C57BL6NJ_G0022933	Litaf	16:7981787-7981948	2.5567	21.04786	0.14176298	72.055626	0.14176298	31306.5	0.056736762
16	7993380	7994868	MGP_C57BL6NJ_G0022933	Litaf	16:7993380-7994868	7.9323902	29.210572	0.47297721	100	0.47297721	24713.75	0.2851491
16	8001524	8001886	MGP_C57BL6NJ_G0022933	Litaf	16:8001524-8001886	2.9812601	16.485287	0.10442697	56.436028	0.10442697	28522.75	0.036153141
16	8012280	8013080	MGP_C57BL6NJ_G0022933	Litaf	16:8012280-8013080	8.9375801	10.42063	0.23023394	35.674173	0.23023394	33791.25	0.041721346
16	8055693	8056550	MGP_C57BL6NJ_G0022933	Litaf	16:8055693-8056550	8.0328703	6.8345098	0.14473124	23.397384	0.14473124	55483.5	0.021617794
16	8072610	8073137	MGP_C57BL6NJ_G0022933	Litaf	16:8072610-8073137	5.5250301	12.401234	0.16000206	42.454608	0.16000206	64024.5	0.046486554
16	8075508	8076135	MGP_C57BL6NJ_G0022933	Litaf	16:8075508-8076135	6.0517502	12.791985	0.20128902	43.792312	0.20128902	65586.25	0.11197951
16	29807236	29807991	MGP_C57BL6NJ_G0023136	Bdh1	16:29807236-29807991	6.7923899	7.8146936	0.16128215	18.379217	0.16128215	228556.5	0.020507723
16	29815707	29816592	MGP_C57BL6NJ_G0023136	Bdh1	16:29815707-29816592	19.523371	5.9213304	0.35057995	13.926255	0.35057995	219955.5	0.037940045
16	29887647	29888780	MGP_C57BL6NJ_G0023136	Bdh1	16:29887647-29888780	7.55617	8.5073418	0.17478534	20.008242	0.17478534	147767.5	0.024173257
16	29913763	29914559	MGP_C57BL6NJ_G0023136	Bdh1	16:29913763-29914559	5.4819398	11.467073	0.11278747	26.969174	0.11278747	121988.5	0.021134103
16	29945224	29945532	MGP_C57BL6NJ_G0023136	Bdh1	16:29945224-29945532	5.6487098	8.3720264	0.16363924	19.689997	0.16363924	91015.5	0.022340458
16	29950168	29950512	MGP_C57BL6NJ_G0023136	Bdh1	16:29950168-29950512	8.66395	10.668097	0.29288091	25.090079	0.29288091	86035.5	0.049509759
16	29957531	29958110	MGP_C57BL6NJ_G0023136	Bdh1	16:29957531-29958110	3.8306401	10.949714	0.15980975	25.752407	0.15980975	78437.5	0.030514248
16	29979405	29979572	MGP_C57BL6NJ_G0023136	Bdh1	16:29979405-29979572	8.6299696	7.3956993	0.21795861	17.393793	0.21795861	56975.5	0.028316839
16	30010175	30010597	MGP_C57BL6NJ_G0023136	Bdh1	16:30010175-30010597	4.8641601	21.620796	0.25541515	50.849506	0.25541515	25950.5	0.092148075
16	30031490	30032776	MGP_C57BL6NJ_G0023136	Bdh1	16:30031490-30032776	7.9695301	42.519186	0.56258345	100	0.56258345	8492.3333	0.42925712
16	30064742	30065337	MGP_C57BL6NJ_G0023136	Bdh1	16:30064742-30065337	4.4888101	9.2433346	0.14352669	21.739209	0.14352669	28195.5	0.02523496
16	36209534	36210097	MGP_C57BL6NJ_G0023210	Fbxo40	16:36209534-36210097	7.2238002	7.3367593	0.11098683	16.043454	0.11098683	33584.25	0.025851491
16	36249514	36249837	MGP_C57BL6NJ_G0023210	Fbxo40	16:36249514-36249837	3.56476	45.730548	0.27093243	100	0.27093243	8148.75	0.3296801
16	36253494	36254433	MGP_C57BL6NJ_G0023210	Fbxo40	16:36253494-36254433	4.3035102	35.51207	0.34440004	77.655029	0.34440004	10016.5	0.36327811
16	36275005	36275989	MGP_C57BL6NJ_G0023210	Fbxo40	16:36275005-36275989	12.5682	13.95321	0.23306343	30.511793	0.23306343	31324.75	0.090678993
16	36295452	36295757	MGP_C57BL6NJ_G0023210	Fbxo40	16:36295452-36295757	6.7470598	12.32005	0.23780614	26.940526	0.23780614	51771.75	0.09577714
16	95615724	95616506	MGP_C57BL6NJ_G0023461	Dnajc28	16:95615724-95616506	11.74316	16.711531	0.20332638	24.438002	0.20332638	20725.5	0.051662296
16	95628130	95628651	MGP_C57BL6NJ_G0023461	Dnajc28	16:95628130-95628651	3.37216	20.77342	0.087217356	30.37788	0.087217356	8580.5	0.027547023
16	95631272	95631452	MGP_C57BL6NJ_G0023461	Dnajc28	16:95631272-95631452	2.51248	68.383377	0.17497387	100	0.17497387	5779.5	0.18192294
16	95636440	95637453	MGP_C57BL6NJ_G0023461	Dnajc28	16:95636440-95637453	7.88833	68.383377	0.47049508	100	0.47049508	0	0.48918076
16	95959069	95959965	MGP_C57BL6NJ_G0023461	Dnajc28	16:95959069-95959965	10.15568	24.761719	0.19667812	36.210143	0.19667812	321838.5	0.074045824
16	8054818	8055117	MGP_C57BL6NJ_G0022934	Snn	16:8054818-8055117	2.4371099	17.898468	0.12075729	39.988883	0.12075729	20608	0.03588224
16	8055693	8056550	MGP_C57BL6NJ_G0022934	Snn	16:8055693-8056550	8.0328703	15.570698	0.32973343	34.788162	0.32973343	19175	0.085235671
16	8072610	8073137	MGP_C57BL6NJ_G0022934	Snn	16:8072610-8073137	5.5250301	30.001921	0.38708802	67.030502	0.38708802	2588	0.19280093
16	8075508	8076135	MGP_C57BL6NJ_G0022934	Snn	16:8075508-8076135	6.0517502	44.75861	0.70430172	100	0.70430172	0	0.52334209
16	8086998	8087286	MGP_C57BL6NJ_G0022934	Snn	16:8086998-8087286	2.6674399	17.227392	0.11151945	38.489561	0.11151945	11274	0.031894844
16	8226630	8227495	MGP_C57BL6NJ_G0022934	Snn	16:8226630-8227495	12.94206	7.4739066	0.18473486	16.698255	0.18473486	150906	0.022921701
16	11569635	11570815	MGP_C57BL6NJ_G0022960	Abcc1	16:11569635-11570815	10.31107	38.707814	0.65415821	98.731851	0.65415821	27281.455	0.4465069
16	11579584	11580349	MGP_C57BL6NJ_G0022960	Abcc1	16:11579584-11580349	8.03582	39.204992	0.49488777	100	0.49488777	29146.091	0.33382573
16	11583246	11583440	MGP_C57BL6NJ_G0022960	Abcc1	16:11583246-11583440	2.77123	17.500465	0.12520848	44.638358	0.12520848	30352.455	0.03204005
16	11585104	11585391	MGP_C57BL6NJ_G0022960	Abcc1	16:11585104-11585391	4.2765498	10.608936	0.14707581	27.060167	0.14707581	30825.364	0.021266609
16	11587747	11588051	MGP_C57BL6NJ_G0022960	Abcc1	16:11587747-11588051	5.0711699	10.608936	0.17440377	27.060167	0.17440377	31540	0.02521813
16	11591279	11592076	MGP_C57BL6NJ_G0022960	Abcc1	16:11591279-11592076	3.4116001	13.754587	0.12595378	35.083764	0.12595378	32324	0.025087103
16	11661485	11662419	MGP_C57BL6NJ_G0022960	Abcc1	16:11661485-11662419	4.3742099	10.727948	0.16195112	27.363729	0.16195112	70302	0.027168917
16	48998490	48998971	MGP_C57BL6NJ_G0023284	Dzip3	16:48998490-48998971	5.3348899	13.820203	0.38520985	59.957108	0.38520985	41726.333	0.18341695
16	49087171	49088241	MGP_C57BL6NJ_G0023284	Dzip3	16:49087171-49088241	10.85095	23.050149	0.51926378	100	0.51926378	46644.333	0.58178233
16	49162993	49163190	MGP_C57BL6NJ_G0023284	Dzip3	16:49162993-49163190	34.451271	2.6364792	0.6553773	11.438014	0.6553773	122296.67	0.045297276
16	49167401	49167628	MGP_C57BL6NJ_G0023284	Dzip3	16:49167401-49167628	8.3344202	3.5700454	0.28291709	15.488166	0.28291709	126704.67	0.05077955
16	49310452	49310758	MGP_C57BL6NJ_G0023284	Dzip3	16:49310452-49310758	37.95713	1.7078449	0.69935688	7.4092574	0.69935688	269755.67	0.036997579
16	13483356	13483695	MGP_C57BL6NJ_G0022970	Pkp2	16:13483356-13483695	4.8544402	66.161591	0.66282378	100	0.66282378	0	0.42811857
16	13485354	13485519	MGP_C57BL6NJ_G0022970	Pkp2	16:13485354-13485519	2.7009699	53.019745	0.31323105	80.136745	0.31323105	1991	0.16212966
16	13485811	13486153	MGP_C57BL6NJ_G0022970	Pkp2	16:13485811-13486153	2.8601	53.019745	0.33168534	80.136745	0.33168534	2448	0.17168168
16	13495892	13496257	MGP_C57BL6NJ_G0022970	Pkp2	16:13495892-13496257	5.3348899	27.782394	0.39642838	41.991727	0.39642838	12529	0.10752129
16	13524629	13525215	MGP_C57BL6NJ_G0022970	Pkp2	16:13524629-13525215	6.7433801	11.67364	0.20569211	17.644135	0.20569211	41266	0.023441424
16	13527880	13528367	MGP_C57BL6NJ_G0022970	Pkp2	16:13527880-13528367	5.64679	11.39826	0.18644549	17.227911	0.18644549	44517	0.02074677
16	101882594	101883037	MGP_C57BL6NJ_G0023500	Sh3bgr	16:101882594-101883037	12.86708	0.40478218	0.10554541	84.107103	0.10554541	1207759	0.022530313
17	35981041	35982145	MGP_C57BL6NJ_G0023986	Rnf5	17:35981041-35982145	7.3254399	24.428031	0.072312785	51.299378	0.072312785	15872.667	0.065522795
17	35997852	35999109	MGP_C57BL6NJ_G0023986	Rnf5	17:35997852-35999109	7.20049	47.618571	0.14188014	100	0.14188014	11.666667	0.25060333
17	36000167	36000517	MGP_C57BL6NJ_G0023986	Rnf5	17:36000167-36000517	2.4208601	37.828822	0.039929326	79.441321	0.039929326	2150.3333	0.056027813
17	36029963	36030920	MGP_C57BL6NJ_G0023986	Rnf5	17:36029963-36030920	9.88344	35.824698	0.15311739	75.232619	0.15311739	31946.333	0.20346791
