Ensembl ID	Gene Name	chr	TSS	#Enhancer	Avg_EnhancerActivity	Avg_EnhancerContact	Avg_EnhancerDistance	Failure
MGP_C57BL6NJ_G0034219	Rab3a	8	73736213,73736814	8	4.90924	28.6722	34271.2	-
MGP_C57BL6NJ_G0034426	Aktip	8	95776995,95780282,95779759,95779840,95779844,95777754	3	6.91516	24.7319	31634.1	-
MGP_C57BL6NJ_G0033953	Ank1	8	21728652,21728690,21728944,21791706,21791735,21791838,21818110,21818126,21818162,21818376,21818376,21855281,21881785,21899861,21899936,21900108,21900924	13	4.60727	11.94	156661	-
MGP_C57BL6NJ_G0034206	Kxd1	8	73473101,73477856,73473118,73473217,73473118,73477856,73473028,73477683,73473042	6	6.62665	23.0839	15374.5	-
MGP_C57BL6NJ_G0034045	Cnot7	8	40830950,40840345,40844438,40840309,40840309,40839895,40829671,40836267,40836184,40840313,40844426,40839895	4	13.2576	15.246	400970	-
MGP_C57BL6NJ_G0033803	Pet100	8	608741	9	17.8137	0.439746	662737	-
MGP_C57BL6NJ_G0034291	Hmox1	8	78476857,78476907,78477116	7	6.98283	21.0999	19801.3	-
MGP_C57BL6NJ_G0034065	Fat1	8	45619343,45619572,45635371,45726937,45738112,45738112,45738714	10	5.47587	15.3458	63786.4	-
MGP_C57BL6NJ_G0034329	Ndufb7	8	87620403,87620490	6	7.39033	33.6325	19047.9	-
MGP_C57BL6NJ_G0034399	Gpt2	8	89771137,89771168,89771170,89796562,89799994	5	6.04388	28.5877	16283.4	-
MGP_C57BL6NJ_G0034158	Lpl	8	71612060,71612162,71612258,71624617	8	5.27459	28.65	15450.8	-
MGP_C57BL6NJ_G0034340	Prkaca	8	88074941	5	8.21023	40.4605	10811.8	-
MGP_C57BL6NJ_G0033860	Mcf2l	8	10550746,10550767,10550888,10593219,10593856,10593874,10593938,10604596,10628221,10628255,10628416,10629718,10629786,10663971,10663976,10663991,10690987,10691003,10691311,10692555,10693054,10696669	11	3.64009	11.8836	59829.8	-
MGP_C57BL6NJ_G0034453	Mt1	8	99076169	8	7.22542	22.8249	14036.5	-
MGP_C57BL6NJ_G0034721	Rnf166	8	130218071,130210267,130217695	1	22.1731	0.442421	193751	-
MGP_C57BL6NJ_G0034592	Nfat5	8	113713498,113713498,113713498,113713537,113713587,113713587,113713854,113773698,113773698,113774103,113783631,113796172	4	6.33229	23.9313	35257	-
MGP_C57BL6NJ_G0035548	Fbxo9	9	80687197,80687606,80663370,80666175,80687145,80687128	9	5.75962	18.6463	67110.7	-
MGP_C57BL6NJ_G0034854	Hephl1	9	12474569	15	5.08658	5.32869	651409	-
MGP_C57BL6NJ_G0035275	Timm8b	9	50879853	2	12.3574	35.1565	7665.5	-
MGP_C57BL6NJ_G0034980	Bmper	9	21409458	8	5.55718	25.0322	50906.6	-
MGP_C57BL6NJ_G0035698	Acad11	9	108637720,108637759,108666218,108672512,108689915,108705015	9	5.38114	27.7116	30307.6	-
MGP_C57BL6NJ_G0035215	Atp5l	9	44734611	4	5.73052	36.797	20753	-
MGP_C57BL6NJ_G0035415	Fem1b	9	64092817	3	7.40496	46.5121	62977	-
MGP_C57BL6NJ_G0035621	Plscr2	9	95934211,95934453	5	5.80484	31.4217	11946.6	-
MGP_C57BL6NJ_G0034824	Birc3	9	4908295,4892721,4891732,4908254,4908441,4908457,4908128,4908168	5	5.04141	37.1481	377657	-
MGP_C57BL6NJ_G0035958	Snrk	9	128518085,128518093,128518112,128518141,128518149,128518161,128518177,128518554,128564262,128568054,128572293	1	52.9401	0.424244	1.08832e+06	-
MGP_C57BL6NJ_G0035948	Zfp651	9	128132836	1	52.9401	0.314257	1.48731e+06	-
MGP_C57BL6NJ_G0035396	Pkm	9	60649361,60649361	3	5.54663	46.4169	8791	-
MGP_C57BL6NJ_G0035025	Cdon	9	34329174,34329600,34329643,34331634,34364271,34369673	2	8.63042	21.7732	50684.7	-
MGP_C57BL6NJ_G0035282	Cryab	9	51035642	7	7.99299	20.8534	29464.3	-
MGP_C57BL6NJ_G0035703	Mrpl3	9	109714808,109714808,109714839,109714839,109714870,109737423	2	8.35187	41.9988	16273.8	-
MGP_C57BL6NJ_G0035249	Cadm1	9	47560515,47560553,47560586,47560599,47560599,47560694,47560694,47560715,47560715	3	6.2738	39.1859	33319.3	-
MGP_C57BL6NJ_G0035710	Col6a6	9	110548057,110547982,110527529	8	6.98828	26.9838	26409.8	-
MGP_C57BL6NJ_G0035491	Ccnb2	9	72364955	4	4.89192	27.5162	12969	-
MGP_C57BL6NJ_G0035880	Susd5	9	119611043	6	5.65046	9.46193	204005	-
MGP_C57BL6NJ_G0035784	Tcta	9	113239136,113239306,113239094	2	12.1571	32.999	9699.33	-
MGP_C57BL6NJ_G0035334	Etfa	9	56130100,56105025,56129977,56129665	1	11.8915	52.9463	6104.5	-
MGP_C57BL6NJ_G0035743	Hemk1	9	112197763,112197730,112196076,112188815,112197745,112190213,112197714	7	4.94053	27.6443	11486.8	-
MGP_C57BL6NJ_G0035689	Trf	9	107753274,107753445,107732971,107740831,107743028,107753271,107743640,107753267,107751443	6	8.53284	21.3575	44181.6	-
MGP_C57BL6NJ_G0035281	Hspb2	9	51035238	7	7.99299	20.8534	29348.9	-
MGP_C57BL6NJ_G0035852	Pth1r	9	115990179,115983855,115984229,115983810,115990113,115990202	10	5.06394	25.3491	19223.5	-
MGP_C57BL6NJ_G0035445	Clpx	9	66789490,66789525,66789562,66805380	7	6.47476	20.3658	41460.5	-
MGP_C57BL6NJ_G0035756	Ifrd2	9	112454623,112454707,112454738,112457417,112458088,112459031,112459573	8	4.81933	32.9584	12308.1	-
MGP_C57BL6NJ_G0034804	Gria4	9	1683823,1683823,1683823	12	17.7635	0.443273	792150	-
MGP_C57BL6NJ_G0034810	Dync2h1	9	4194044,4181663,4181574,4181643,3944250,4107761,4181661,4181582	5	16.3862	24.1013	153552	-
MGP_C57BL6NJ_G0035864	Lrrc2	9	116268061,116270302,116277337	4	3.81214	52.2816	6397.33	-
MGP_C57BL6NJ_G0034865	Chordc1	9	15893468	2	17.4753	29.2097	98494.5	-
MGP_C57BL6NJ_G0035631	Trpc1	9	99667620,99667620,99667620,99667620,99631510,99645131,99667637	3	9.72745	21.5223	36243.2	-
MGP_C57BL6NJ_G0035550	Gsta4	9	80769833	9	5.70198	16.4906	360184	-
MGP_C57BL6NJ_G0035635	Gk5	9	100065914,100065927,100065984,100070772,100138461	4	7.09938	27.1195	35225.1	-
MGP_C57BL6NJ_G0035526	Myo5a	9	77371278,77371451,77371469,77371649,77371828,77371863,77446808,77489729,77489792,77491440,77491539,77491541,77496600,77500434	7	9.82535	12.6276	121699	-
MGP_C57BL6NJ_G0034812	Mmp13	9	4286008	5	4.42482	38.1796	10627.6	-
MGP_C57BL6NJ_G0035851	Ccdc12	9	115886476,115886498,115886503,115886511,115886515,115886585,115896969,115950459,115950576,115950609	8	4.73463	23.912	31660.8	-
MGP_C57BL6NJ_G0035361	Mpi	9	58350342,58349845,58347258,58350288,58350295	5	6.83398	48.3026	6201.4	-
MGP_C57BL6NJ_G0004799	Gm17041	9	112159458	7	5.38648	26.4	15657	-
MGP_C57BL6NJ_G0004740	Plet1os	9	50777126,50774108	7	5.19621	19.3549	38277.6	-
MGP_C57BL6NJ_G0034925	Icam1	9	18924310	6	5.84585	44.5607	8736.83	-
MGP_C57BL6NJ_G0035429	Snapc5	9	65557701	2	9.75098	79.3383	2833	-
MGP_C57BL6NJ_G0035270	Pts	9	50797841	1	13.4317	55.0909	0	-
MGP_C57BL6NJ_G0034927	Icam5	9	18941526	6	4.69402	43.4864	10015.3	-
MGP_C57BL6NJ_G0035544	Klhl31	9	80158658	4	6.77011	47.3459	36582.8	-
MGP_C57BL6NJ_G0035318	Idh3a	9	55144127	3	8.50925	28.4766	53747	-
MGP_C57BL6NJ_G0035949	Klhl40	9	128151633	1	52.9401	0.318372	1.46851e+06	-
MGP_C57BL6NJ_G0034974	Zfp810	9	20387327	3	8.81702	44.9737	9962.67	-
MGP_C57BL6NJ_G0034966	Ecsit	9	20144606,20144617,20144581,20144606	4	8.93726	36.6153	8305.38	-
MGP_C57BL6NJ_G0035305	Acat1	9	54122421,54092757,54122369	5	7.01491	23.9506	22930.7	-
MGP_C57BL6NJ_G0035359	Cox5a	9	58316975	4	7.50318	36.9617	13771.8	-
MGP_C57BL6NJ_G0035629	Paqr9	9	99454817	3	4.11694	37.6382	133738	-
MGP_C57BL6NJ_G0035959	Ano10	9	128704495	1	52.9401	0.461305	915649	-
MGP_C57BL6NJ_G0035576	Phip	9	85936748,85853734,85848849,85936640,85853454,85858475,85893239,85868055,85936658,85887783,85878296,85888815,85935500,85893696,85936648,85936651	5	6.33611	11.0939	73686.4	-
MGP_C57BL6NJ_G0035500	Polr2m	9	73497949,73497904	1	12.0644	62.5155	0	-
MGP_C57BL6NJ_G0034967	Cnn1	9	20160962	7	9.94744	21.1764	41166.1	-
MGP_C57BL6NJ_G0035681	Anapc13	9	107110004,107110032,107110371,107110387,107112220	5	4.54276	56.3822	11067	-
MGP_C57BL6NJ_G0035477	Tpm1	9	68754262,68759761,68759622,68754157,68754317,68759564,68759541,68759556,68759630,68754133,68759527,68754064,68759619,68759568,68754196,68759498,68754088,68759617,68743183,68759473,68759546	6	6.3846	28.1672	20065.1	-
MGP_C57BL6NJ_G0035950	Hhatl	9	128168953,128167476	1	52.9401	0.32153	1.45193e+06	-
MGP_C57BL6NJ_G0034970	Pigyl	9	20226625,20226725	2	7.89037	59.613	3867	-
MGP_C57BL6NJ_G0035274	Sdhd	9	50879801	2	12.3574	35.1565	7691.5	-
MGP_C57BL6NJ_G0035680	Cep63	9	107060625,107109832,107109040,107061189,107104519,107078312,107109731,107110217,107110217	8	4.59858	23.3831	41912.6	-
MGP_C57BL6NJ_G0035049	Fez1	9	35875733,35886354,35891732,35905461,35905580,35930469,35931694,35932094	6	6.68052	12.8889	80049.1	-
MGP_C57BL6NJ_G0035853	Myl3	9	115983371,116008399,116012892	9	4.7677	28.8333	16757.2	-
MGP_C57BL6NJ_G0035258	Htr3a	9	49064599,49064733	4	4.45854	17.1028	73299.1	-
MGP_C57BL6NJ_G0035810	Uqcrc1	9	113908314,113908395,113908396,113908573,113915182,113922848,113924100,113924994	4	6.22521	25.443	25364.4	-
MGP_C57BL6NJ_G0034985	Tbx20	9	23023671,23023671	4	14.2175	40.956	10472.8	-
MGP_C57BL6NJ_G0035169	Sorl1	9	41717185,41560690,41570661,41571925	9	5.92894	9.55729	109359	-
MGP_C57BL6NJ_G0035803	Slc25a20	9	113661521,113661531,113674188	4	8.00714	19.9055	16969.5	-
MGP_C57BL6NJ_G0035502	Myzap	9	73619723,73619723,73619628,73606570,73619705	7	4.07044	39.2078	15764.8	-
MGP_C57BL6NJ_G0034806	Casp4	9	2216125,2216146,2216157,2216157,2216162,2232630,2234579	9	18.1833	0.430196	771035	-
MGP_C57BL6NJ_G0035567	Cox7a2	9	82485023	1	13.3616	46.1954	0	-
MGP_C57BL6NJ_G0034950	Ldlr	9	19723916	13	5.28866	23.1748	171539	-
MGP_C57BL6NJ_G0035511	Pygo1	9	75051984	4	8.79161	18.9697	35641	-
MGP_C57BL6NJ_G0035401	Thsd4	9	61552310,61566219,61162765,61018687,61579917,61566191	8	5.34198	10.884	236543	-
MGP_C57BL6NJ_G0035434	Megf11	9	65808216,65808216,65808216,65808273,65912387,65919919,65920184,65966626,66098584,66136182	7	6.93063	8.19333	178637	-
MGP_C57BL6NJ_G0035255	Gm5617	9	48622462	3	13.0593	30.6916	86351.7	-
MGP_C57BL6NJ_G0035591	Me1	9	89904185,89891886,89813437,89813470	10	6.32217	7.16062	276002	-
MGP_C57BL6NJ_G0035225	Scn4b	9	44961164	4	3.43902	51.7968	6903	-
MGP_C57BL6NJ_G0035060	Nrgn	9	36687551,36680807	5	3.69291	35.2388	8303.7	-
MGP_C57BL6NJ_G0017755	Susd2	10	78512429,78512429	7	4.3347	37.6739	10974.7	-
MGP_C57BL6NJ_G0017668	Unc5b	10	62235829	8	4.8494	30.152	27343.6	-
MGP_C57BL6NJ_G0018013	Fabp3-ps1	10	90683407	5	6.3011	18.8218	95129.4	-
MGP_C57BL6NJ_G0017625	Pln	10	54165922,54165922	9	7.70279	24.9939	145038	-
MGP_C57BL6NJ_G0017853	Fstl3	10	83095071,83095091,83099493	7	6.6782	26.7052	25308	-
MGP_C57BL6NJ_G0017940	Mrpl54	10	84788053,84788043	5	5.64993	39.4609	11720.4	-
MGP_C57BL6NJ_G0017736	Bicc1	10	73670191,73670108,73444476	5	5.84569	14.6419	113733	-
MGP_C57BL6NJ_G0017374	Mthfd1l	10	922217,922230,922243,986430	2	10.5334	0.470291	79547.6	-
MGP_C57BL6NJ_G0017875	Sbno2	10	83451388,83468582	7	4.12577	57.3269	10919.1	-
MGP_C57BL6NJ_G0017858	Plppr3	10	83206678,83206474,83206678,83206742,83198122,83206332,83206516,83206497,83206507,83206478	7	7.47008	28.1168	185756	-
MGP_C57BL6NJ_G0017923	Gadd45b	10	84402532	9	4.98654	28.5138	31678.9	-
MGP_C57BL6NJ_G0018069	Mrpl42	10	100275673	3	9.81863	27.0619	63396.3	-
MGP_C57BL6NJ_G0017597	Rtn4ip1	10	44022417,44022999	2	7.78025	38.1942	8537.5	-
MGP_C57BL6NJ_G0017502	Arhgap18	10	25615093,25635287,25690779,25733176	11	7.46593	14.1302	55018.1	-
MGP_C57BL6NJ_G0017880	Cirbp	10	83533827,83536414,83536476,83536499,83536522,83538849,83540604	6	4.16878	37.8508	6592.29	-
MGP_C57BL6NJ_G0017429	Cited2	10	15754083	5	4.23479	24.3358	125463	-
MGP_C57BL6NJ_G0002980	Gm17134	10	83195208	9	8.16456	18.5545	174643	-
MGP_C57BL6NJ_G0017816	Agpat3	10	81573211,81572634,81515375,81572822,81572469,81512571,81495613,81538549,81524727,81573258,81572981	10	5.53548	22.4013	72486.2	-
MGP_C57BL6NJ_G0017622	Nus1	10	53209580,53220954	5	8.68991	15.0287	44551	-
MGP_C57BL6NJ_G0018112	Syt1	10	115137253,115137260,114740013,115135385,115137240,115135374	4	6.73591	21.0307	254703	-
MGP_C57BL6NJ_G0017990	Nuak1	10	88199158,88148711	9	6.15654	20.0442	35279.6	-
MGP_C57BL6NJ_G0017884	Ndufs7	10	83634312,83634640,83634643,83634651,83634676,83638506	7	5.91804	28.5582	26806.2	-
MGP_C57BL6NJ_G0017523	Trdn	10	32320108,32320540	6	7.06965	18.0467	93971	-
MGP_C57BL6NJ_G0017711	Sirt1	10	65163403,65112539,65112539,65110499,65112542,65099149,65110499	2	10.403	23.5535	27994.4	-
MGP_C57BL6NJ_G0017420	Fuca2	10	11203405,11203409,11204852,11204852,11204935,11210009	10	8.712	10.9236	318815	-
MGP_C57BL6NJ_G0017896	Uqcr11	10	83813374,83813438,83813403	6	8.05153	18.0398	246660	-
MGP_C57BL6NJ_G0017609	Rsad2	10	51998682,51997109	6	10.1617	38.9343	319631	-
MGP_C57BL6NJ_G0018008	Syn3	10	90403006,89973295,90396006,90403032,90396006,90403046	6	6.74383	15.3453	163026	-
MGP_C57BL6NJ_G0018026	Chpt1	10	92577894,92582396,92607026,92606952,92606923,92606652,92606842,92606871,92606878	3	6.59383	26.1707	13911.2	-
MGP_C57BL6NJ_G0015523	Gm20470	10	5102414	14	9.29248	10.0216	305289	-
MGP_C57BL6NJ_G0017468	Tcf21	10	21325466	2	7.16213	48.7103	3517	-
MGP_C57BL6NJ_G0017703	Slc25a16	10	64640168,64640202,64640215,64664762	2	10.1374	27.351	14374.2	-
MGP_C57BL6NJ_G0017632	Gja1	10	57405649	6	7.75585	27.6794	17279	-
MGP_C57BL6NJ_G0018077	Epyc	10	102823034,102826055	8	6.14684	13.444	182033	-
MGP_C57BL6NJ_G0017892	Adamtsl5	10	83743912,83754172,83750126,83754172,83754172,83754172,83749245	8	3.80095	43.5709	7282.59	-
MGP_C57BL6NJ_G0018144	Rab3ip	10	123921522,123921487	6	4.60325	30.4098	12389.4	-
MGP_C57BL6NJ_G0017677	D830039M14Rik	10	63002240	4	7.70469	38.9427	16319	-
MGP_C57BL6NJ_G0017371	Ppp1r14c	10	260581	6	8.96714	0.470291	463730	-
MGP_C57BL6NJ_G0017376	Zbtb2	10	1411030,1410384	2	10.5334	0.470291	407996	-
MGP_C57BL6NJ_G0017895	Mbd3	10	83804715,83805034,83804906,83801213,83800820	4	5.21959	31.0508	8133.9	-
MGP_C57BL6NJ_G0017752	Lrrc75b	10	78421681	3	12.4577	24.1811	170928	-
MGP_C57BL6NJ_G0005268	Gm28592	10	117863003	6	6.219	37.5238	13257	-
MGP_C57BL6NJ_G0017739	Cisd1	10	73874276	4	6.05973	27.8777	61686.5	-
MGP_C57BL6NJ_G0017879	Midn	10	83516117,83516117,83516962,83517736,83518309,83519006,83519090	7	3.96346	36.6662	12178.6	-
MGP_C57BL6NJ_G0018009	Timp3	10	90202983,90203165,90203167,90205508	10	4.73888	23.5918	27273.1	-
MGP_C57BL6NJ_G0017735	4930533K18Rik	10	73371814	7	5.40318	14.9506	71208.7	-
MGP_C57BL6NJ_G0018193	Tsfm	10	135034288,135034325,135028582,135033876,135034244,135034284,135034288	3	12.8671	0.374754	1.18094e+06	-
MGP_C57BL6NJ_G0017461	Sgk1	10	20209309,20209494,20264981,20322063,20335193,20335193,20336873,20337666,20337694,20337733,20337893,20339574	9	6.16955	26.4809	45619.5	-
MGP_C57BL6NJ_G0017767	Chchd10	10	78830438	8	6.16993	29.7237	21165.9	-
MGP_C57BL6NJ_G0017748	Adora2a	10	78146170	11	4.62054	34.2087	30221.5	-
MGP_C57BL6NJ_G0018078	Gm10754	10	102859571	4	14.4117	12.2044	82364.5	-
MGP_C57BL6NJ_G0017878	Atp5d	10	83506476,83507389,83509303,83510161,83510216	9	4.20305	30.044	15022.4	-
MGP_C57BL6NJ_G0017978	Glt8d2	10	86364215,86318315,86318096,86364182,86364182,86342728,86364194	6	6.14141	20.5746	43209.1	-
MGP_C57BL6NJ_G0017658	Ddit4	10	61265867	6	4.40343	51.7391	7748.17	-
MGP_C57BL6NJ_G0017874	Gpx4	10	83405561,83412777,83413324,83413326,83415244,83416673,83416777	8	4.10627	30.9476	13855.4	-
MGP_C57BL6NJ_G0017717	Jmjd1c	10	69264549,69264829,69264916,69298125,69298125,69362790,69362794,69395510,69416986,69417760	13	5.90302	12.3954	81779.4	-
MGP_C57BL6NJ_G0018189	Lrig3	10	133857363	13	7.86381	0.373748	1.18931e+06	-
MGP_C57BL6NJ_G0018110	Ppp1r12a	10	114246022,114246022	3	7.24097	67.6285	3345.33	-
MGP_C57BL6NJ_G0017441	Tnfaip3	10	17134473,17131026,17134439,17126700,17134720,17133645	2	9.20943	46.2505	3437.83	-
MGP_C57BL6NJ_G0017651	P4ha1	10	60587227,60587295,60587299	4	6.17757	38.3624	11520.9	-
MGP_C57BL6NJ_G0017846	Cdc34	10	82993221,82993330	7	5.26236	39.2021	10205	-
MGP_C57BL6NJ_G0017416	Plagl1	10	10734243,10765752,10765773,10765849,10765849,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765893,10765896,10765902,10765935,10765935,10766074,10789736,10792627	7	7.07754	21.4179	89955.7	-
MGP_C57BL6NJ_G0017773	Prmt2	10	79172250,79172222,79172215,79172221,79172242,79141586,79142272	2	9.85435	24.4603	18573.7	-
MGP_C57BL6NJ_G0017650	Sowahc	10	60471844	1	12.9684	76.2878	0	-
MGP_C57BL6NJ_G0015525	Gm15270	10	23229150,23273779,23271736,23275070	7	5.85847	21.2849	36008.4	-
MGP_C57BL6NJ_G0017430	Txlnb	10	15830419,15830449	5	4.38408	27.6854	32818.8	-
MGP_C57BL6NJ_G0018043	Slc25a3	10	95469928,95469826,95469872,95469824,95465706,95466594,95468092,95469891	4	8.96255	17.0059	42938.2	-
MGP_C57BL6NJ_G0019173	Vtn	11	81986375,81986404,81986456,81987890	7	7.59587	16.802	22686	-
MGP_C57BL6NJ_G0019311	Dynll2	11	92386315,92382796,92385367,92386138	3	6.40651	29.0098	11516.5	-
MGP_C57BL6NJ_G0018927	Efnb3	11	72130710	8	5.74357	18.9248	35191.6	-
MGP_C57BL6NJ_G0019368	Pdk2	11	100289423,100276645,100277493,100288627,100288944	3	5.85504	41.9859	7084.73	-
MGP_C57BL6NJ_G0018530	Sh3pxd2b	11	31572685,31572705	11	4.39106	33.9811	14951.7	-
MGP_C57BL6NJ_G0019006	Zfp3	11	73484955	6	4.43144	34.2909	15714.7	-
MGP_C57BL6NJ_G0018466	Mdh1	11	20048183,20035648,20040126,20048357	4	7.22596	36.8373	53930.9	-
MGP_C57BL6NJ_G0018826	Aldh3a1	11	63093023,63094107,63094231	6	6.2318	33.6111	14818.9	-
MGP_C57BL6NJ_G0018574	Adra1b	11	43911683,43984557,43984557	8	5.18638	14.4041	45413.6	-
MGP_C57BL6NJ_G0018626	Gfpt2	11	50394680,50394689	3	6.22895	54.1261	5635	-
MGP_C57BL6NJ_G0018657	Col23a1	11	52050548,52356878	5	9.21307	15.4509	162304	-
MGP_C57BL6NJ_G0019355	Chad	11	99678316	7	7.23923	24.2235	35305.4	-
MGP_C57BL6NJ_G0018423	Ramp3	11	3899846,3899890	12	7.16884	13.6622	151730	-
MGP_C57BL6NJ_G0018516	Bod1	11	30814173,30814015	5	7.15698	36.4865	23395.6	-
MGP_C57BL6NJ_G0019680	Ace	11	112589859,112593231,112599339,112600736	6	6.6015	21.2399	28123.8	-
MGP_C57BL6NJ_G0019625	Slc25a39	11	108671362,108671307,108668311,108671324,108671326,108671274,108670634,108671305,108671281,108671133,108670773,108671201,108671764,108670626,108670702	4	6.04127	45.6835	7819.6	-
MGP_C57BL6NJ_G0019582	Coa3	11	107372794,107372623	7	8.28218	25.8371	40653.7	-
MGP_C57BL6NJ_G0018400	Pgam2	11	2964338	3	14.3077	0.438653	392319	-
MGP_C57BL6NJ_G0018544	Kcnmb1	11	33329522	9	4.80991	6.7586	206162	-
MGP_C57BL6NJ_G0018485	Rel	11	22402415	2	10.7306	32.6247	71087.5	-
MGP_C57BL6NJ_G0018835	Grap	11	63582531,63600611	5	3.82265	38.7625	10878.6	-
MGP_C57BL6NJ_G0018925	Kdm6b	11	71955656,71957862,71946710	6	5.53526	33.915	18671.1	-
MGP_C57BL6NJ_G0019045	Emc6	11	76105084,76105049	6	8.91495	31.4648	27460.4	-
MGP_C57BL6NJ_G0019421	Mrpl45	11	102825852,102826044	8	4.72116	44.2071	15968	-
MGP_C57BL6NJ_G0018522	Rhbdf1	11	31425105,31420122,31425085,31413944,31413705,31414075,31425085,31425049,31425064	8	6.46026	30.3453	38209.3	-
MGP_C57BL6NJ_G0018495	Efemp1	11	27829149,27829189,27893396	5	7.44759	21.0117	40243.5	-
MGP_C57BL6NJ_G0018601	Irgm1	11	49344765,49344456,49344502	5	5.67635	37.4863	23756.8	-
MGP_C57BL6NJ_G0019429	Cisd3	11	103231880,103231897,103232007	10	4.8834	31.3683	23095.1	-
MGP_C57BL6NJ_G0018666	Sar1b	11	52569689,52569696	2	11.5049	67.2983	3309.25	-
MGP_C57BL6NJ_G0019605	Sost	11	108179169	4	4.69896	43.0741	9488.25	-
MGP_C57BL6NJ_G0019229	Slfn9	11	86821206,86821205,86820513	2	5.4918	42.664	15034.2	-
MGP_C57BL6NJ_G0018550	Slit3	11	34513587,34564774,34570928,34898441,34959500	6	4.9579	5.77986	346475	-
MGP_C57BL6NJ_G0018559	Ccng1	11	40606593,40605220	2	15.0266	29.4167	10386.5	-
MGP_C57BL6NJ_G0019747	Cdc42ep4	11	121114867,121115430,121100210,121114703	8	4.60759	33.8273	22088.3	-
MGP_C57BL6NJ_G0018703	P4ha2	11	55212561,55213390,55213429,55213429,55213441,55213441,55213446,55213457,55213534,55213711,55221429,55225130,55227312,55239007,55242027	7	6.54317	28.7638	15612.2	-
MGP_C57BL6NJ_G0018782	Guk1	11	60881302,60877091,60874805,60874204,60881162,60881563	7	7.18705	22.7513	47313.7	-
MGP_C57BL6NJ_G0003184	Gm11651	11	112609628,112609600	7	4.9101	19.6854	28621	-
MGP_C57BL6NJ_G0015578	Mir22hg	11	78594141,78594246	5	7.03175	39.0718	10891.6	-
MGP_C57BL6NJ_G0018697	Gm17334	11	54793736	12	6.27881	25.7389	32052.3	-
MGP_C57BL6NJ_G0018862	Cox10	11	66196616,66196618	5	6.73294	30.0538	175825	-
MGP_C57BL6NJ_G0019144	Nufip2	11	81093268,81093285,81094572,81094714	2	7.19378	61.0335	418.875	-
MGP_C57BL6NJ_G0019450	Tcap	11	104005190	9	4.41569	33.7719	12053.7	-
MGP_C57BL6NJ_G0019465	Nr1d1	11	104480167,104475260	10	3.09689	45.7742	7403.4	-
MGP_C57BL6NJ_G0018831	Mfap4	11	63393144,63393508,63393538,63393568,63393593	3	5.73778	24.3053	17192.3	-
MGP_C57BL6NJ_G0003109	Kdm6bos	11	71944008	7	4.38215	41.8028	9388.29	-
MGP_C57BL6NJ_G0018954	Tmem95	11	72488273	5	5.63753	47.8779	25682.6	-
MGP_C57BL6NJ_G0018427	Igfbp3	11	4499279,4499305	5	5.88784	36.1011	121423	-
MGP_C57BL6NJ_G0019176	Poldip2	11	81999425,81999620,81999648,82003462,82004052,82006984	7	7.65751	25.0645	15507.4	-
MGP_C57BL6NJ_G0018808	Atpaf2	11	62195753,62195720,62195744,62195737,62197159,62195738	2	10.0459	43.3442	23315.7	-
MGP_C57BL6NJ_G0019183	Nos2	11	82443125,82447538	5	4.17824	32.2442	20678.9	-
MGP_C57BL6NJ_G0018359	Dusp18	11	875399,875399	2	17.0015	0.445734	730136	-
MGP_C57BL6NJ_G0019238	Rasl10b	11	87329660,87330211,87330211,87330595	6	4.77736	33.0362	17942.8	-
MGP_C57BL6NJ_G0019548	Klhl11	11	106444971	3	10.0925	29.2312	29914.7	-
MGP_C57BL6NJ_G0019678	Tanc2	11	112201300,112201305,112237554,112324255,112394371,112513906,112521348	4	6.81964	11.2908	144981	-
MGP_C57BL6NJ_G0018397	Mrps24	11	2852448,2852428,2860400,2852451,2852403	2	15.6953	0.445734	502838	-
MGP_C57BL6NJ_G0019182	Lyrm9	11	82336807,82336827,82336852	3	6.35716	63.0055	9595.67	-
MGP_C57BL6NJ_G0018891	Ntn1	11	70825740,70843812,70825926	6	4.15176	44.0676	16397.3	-
MGP_C57BL6NJ_G0018402	Aebp1	11	3027912,3033567,3035113	4	23.814	0.385114	819685	-
MGP_C57BL6NJ_G0019723	Gna13	11	116338124,116338124	8	5.62065	47.0853	17976.1	-
MGP_C57BL6NJ_G0019384	Gngt2	11	101146436,101151515,101151529,101151888,101151894,101152456,101152833	9	4.6536	44.3617	13830	-
MGP_C57BL6NJ_G0019623	Slc4a1	11	108622803,108618092,108621227,108622770,108623726	8	6.10928	11.6684	68258.2	-
MGP_C57BL6NJ_G0018508	Acyp2	11	29697448	2	8.80658	39.1933	3752	-
MGP_C57BL6NJ_G0019090	Mnt	11	77917547,77923438,77924580	5	5.29853	50.8415	11734.2	-
MGP_C57BL6NJ_G0003120	Gm11201	11	82559947	9	3.60191	33.6228	19205.7	-
MGP_C57BL6NJ_G0019406	Nfe2l1	11	102257589,102263454,102261295,102257703,102257584,102256301,102258128,102263077	4	10.6817	51.6383	23590.1	-
MGP_C57BL6NJ_G0018633	Mgat4b	11	50839386,50855521,50860926,50860934,50865445	7	3.82726	35.377	15498.9	-
MGP_C57BL6NJ_G0019269	Car4	11	89051347,89051349,89051372,89051386,89051388,89051665	5	4.08865	36.0705	8508.47	-
MGP_C57BL6NJ_G0019347	Ankrd40	11	99404041,99404041,99418291	3	7.95558	34.9774	9700.56	-
