Ensembl ID	Gene Name	chr	TSS	#Enhancer	Avg_EnhancerActivity	Avg_EnhancerContact	Avg_EnhancerDistance	Failure
MGP_CASTEiJ_G0033046	Nol3	8	106483223	2	32.1671	0.242273	1.9374e+06	-
MGP_CASTEiJ_G0032592	Pdlim3	8	44463901	5	5.7767	21.5069	16019.2	-
MGP_CASTEiJ_G0033099	Has3	8	108191078,108191672	6	11.4558	24.0994	17801.8	-
MGP_CASTEiJ_G0032936	Brd7	8	88456951,88486577,88457953,88459517,88467213,88467135,88486398	5	4.69972	28.5797	25549.3	-
MGP_CASTEiJ_G0032477	Ank1	8	20454311,20454349,20454603,20517002,20517031,20517134,20541567,20541583,20541619,20541833,20541833,20579154,20608911,20639805,20639880,20640052,20640871	7	5.27758	19.0517	468111	-
MGP_CASTEiJ_G0033304	Coa6	8	129226562	2	10.6856	50.7462	36098	-
MGP_CASTEiJ_G0033252	Spg7	8	125724890,125727169,125727466,125727498,125727517,125737563,125744227,125744599,125751029,125751199,125755515	4	9.05898	21.5041	24324.9	-
MGP_CASTEiJ_G0032573	Slc7a2	8	39209808,39209824,39209990,39221769,39247115	6	12.1473	16.2388	121037	-
MGP_CASTEiJ_G0034183	Anapc13	9	103155782,103155810,103156149,103156165,103157998	5	4.59953	47.099	7791.52	-
MGP_CASTEiJ_G0034097	Me1	9	87418312,87408617,87336144,87336177	4	3.75601	16.2819	51060.8	-
MGP_CASTEiJ_G0034038	Myo5a	9	75269218,75269385,75269403,75269583,75269762,75269797,75349466,75393728,75393791,75395440,75395539,75395541,75399507,75403334	9	7.04081	8.99125	122263	-
MGP_CASTEiJ_G0033561	Fez1	9	34699963,34710744,34710855,34711706,34724234,34724353,34751519,34752744,34753144	5	8.80566	11.1144	56064.2	-
MGP_CASTEiJ_G0033946	Megf11	9	64049486,64049486,64049486,64049543,64049546,64162570,64162835,64210376,64333235,64367485	7	5.13107	16.7387	137210	-
MGP_CASTEiJ_G0034205	Mrpl3	9	105775312,105775312,105775343,105775343,105775374,105792868	3	9.8886	26.6939	33016.7	-
MGP_CASTEiJ_G0034344	Pth1r	9	111811220,111807783,111806803,111811154,111811243	10	4.92255	36.8551	65566.4	-
MGP_CASTEiJ_G0034437	Zfp651	9	123657717	5	4.02115	46.2188	14102.8	-
MGP_CASTEiJ_G0033727	Atp5l	9	43420962	3	6.24044	32.9088	12811.7	-
MGP_CASTEiJ_G0033913	Thsd4	9	59911887,59926142,59534427,59394082,59937013,59926114	4	3.74818	25.6447	163275	-
MGP_CASTEiJ_G0033927	Fem1b	9	62369477	4	8.3311	33.4134	15090	-
MGP_CASTEiJ_G0034023	Pygo1	9	73089706	3	3.98686	47.7669	17222	-
MGP_CASTEiJ_G0033831	Idh3a	9	53575762	4	7.81721	47.8535	11460.8	-
MGP_CASTEiJ_G0034063	Gsta4	9	78585015	8	6.30113	13.0306	106456	-
MGP_CASTEiJ_G0033488	Zfp810	9	19764009	3	10.1564	46.3194	63134.3	-
MGP_CASTEiJ_G0033846	Etfa	9	54561507,54534545,54561384,54561072	3	7.6952	36.146	10876.5	-
MGP_CASTEiJ_G0034123	Plscr2	9	92403040,92403076,92419314	8	10.2999	19.6625	306450	-
MGP_CASTEiJ_G0033481	Cnn1	9	19520813	4	7.86241	43.2723	177414	-
MGP_CASTEiJ_G0033787	Timm8b	9	49435258	2	11.0286	36.4845	8225	-
MGP_CASTEiJ_G0033767	Gm5617	9	47201579	2	13.5665	39.3449	7995.5	-
MGP_CASTEiJ_G0034257	Ifrd2	9	108450317,108450401,108450432,108453116,108453787,108454800,108455342	8	4.76909	58.5265	8762.68	-
MGP_CASTEiJ_G0034057	Klhl31	9	78022782	9	6.49614	17.9458	85024.8	-
MGP_CASTEiJ_G0034417	Csrnp1	9	121773677	6	4.93819	45.5749	12860.2	-
MGP_CASTEiJ_G0034083	Phip	9	83542411,83542611,83459228,83454125,83542503,83458948,83463967,83497175,83472761,83542521,83491676,83482521,83492709,83541362,83497632,83542511,83542514	5	8.11923	19.3098	66051.6	-
MGP_CASTEiJ_G0033321	Gria4	9	1762801,1762801,1762801	8	16.6638	0.437403	726542	-
MGP_CASTEiJ_G0033480	Ecsit	9	19501634,19501598,19501623,19501623	5	8.71294	25.8582	30206.4	-
MGP_CASTEiJ_G0034285	Tcta	9	109234060,109234230,109234018	4	8.66825	36.4725	18518.4	-
MGP_CASTEiJ_G0033737	Scn4b	9	43655091	3	3.16312	63.9656	3235.33	-
MGP_CASTEiJ_G0033539	Cdon	9	33328080,33328506,33328549,33330543,33360291,33365665	3	7.49556	17.7551	42240.1	-
MGP_CASTEiJ_G0034343	Ccdc12	9	111718736,111719343,111719348,111719356,111719360,111719430,111731202,111774034,111774151,111774181	12	4.09627	20.431	29350.5	-
MGP_CASTEiJ_G0033441	Icam5	9	18371001	8	4.84215	30.5879	17498.4	-
MGP_CASTEiJ_G0033908	Pkm	9	59026509	7	6.03688	31.8205	15930.6	-
MGP_CASTEiJ_G0033793	Hspb2	9	49586562	5	6.3163	36.5943	7406.8	-
MGP_CASTEiJ_G0034439	Hhatl	9	123692802,123691339	7	6.13077	21.7265	36436.1	-
MGP_CASTEiJ_G0033329	Mmp13	9	4307283	5	6.62514	9.35607	440993	-
MGP_CASTEiJ_G0033327	Dync2h1	9	4199840,4211650,4199751,4199821,3973821,4199825,4123995,4199838,4199759	5	10.5073	15.8334	139769	-
MGP_CASTEiJ_G0034345	Myl3	9	111805958,111825176,111834048	16	4.74938	24.9711	49405.6	-
MGP_CASTEiJ_G0034311	Uqcrc1	9	109859791,109859872,109859873,109860049,109867123,109872372,109873610,109874513	4	5.77286	23.1347	18156.2	-
MGP_CASTEiJ_G0004554	Gm17041	9	108148438	11	4.77841	40.5272	16153.5	-
MGP_CASTEiJ_G0033873	Mpi	9	56772352,56771868,56769290,56772298,56772305	6	6.67389	41.9243	10997.3	-
MGP_CASTEiJ_G0034182	Cep63	9	103155623,103108764,103155610,103109328,103151446,103126077,103155509,103155995,103155995	5	4.59953	33.3527	20587.3	-
MGP_CASTEiJ_G0033941	Snapc5	9	63817519	3	8.29237	34.2572	105676	-
MGP_CASTEiJ_G0034074	Cox7a2	9	80215612	2	13.2134	36.2773	19140.5	-
MGP_CASTEiJ_G0033786	Sdhd	9	49435206	2	11.0286	36.4845	8251	-
MGP_CASTEiJ_G0033818	Acat1	9	52571857,52542147,52571805	4	9.2219	22.099	100591	-
MGP_CASTEiJ_G0033989	Tpm1	9	66913598,66919093,66918954,66913493,66918896,66913653,66918873,66918888,66918962,66913469,66918859,66913397,66918951,66918900,66913532,66918830,66913421,66918949,66902453,66918805,66918878	11	3.90877	35.8208	16832.2	-
MGP_CASTEiJ_G0033493	Bmper	9	20710961,20711498	3	5.34164	34.7176	12395.7	-
MGP_CASTEiJ_G0034014	Myzap	9	71658095,71658095,71658000,71645540,71658077	10	4.1241	30.5463	14075.5	-
MGP_CASTEiJ_G0033464	Ldlr	9	19112962	4	3.84726	46.7751	4593.75	-
MGP_CASTEiJ_G0000262	mt-Tw	9	125036940	8	16.6671	0.448436	544244	-
MGP_CASTEiJ_G0034131	Paqr9	9	95747973	6	4.41703	40.3225	5319.5	-
MGP_CASTEiJ_G0033341	Birc3	9	4924688,4909137,4924647,4924833,4924849,4924521,4924561	4	6.90544	26.342	20867	-
MGP_CASTEiJ_G0034133	Trpc1	9	95955952,95955952,95955952,95955952,95921646,95935158,95955969	1	12.0584	53.7469	7673.71	-
MGP_CASTEiJ_G0004497	Plet1os	9	49332974,49329932	6	9.04944	8.76142	377138	-
MGP_CASTEiJ_G0000260	mt-Tn	9	125036733	8	16.6671	0.448436	544365	-
MGP_CASTEiJ_G0033761	Cadm1	9	46193179,46193217,46193250,46193263,46193263,46193358,46193358,46193379,46193379,46452545	7	5.40028	19.1889	101319	-
MGP_CASTEiJ_G0033370	Hephl1	9	12189978	3	5.4156	28.4012	148296	-
MGP_CASTEiJ_G0033484	Pigyl	9	19595660,19595760	6	7.45691	48.4742	72229.3	-
MGP_CASTEiJ_G0033323	Casp4	9	2273404,2273425,2273436,2273436,2273441,2287230,2289197	5	18.1683	0.460491	708019	-
MGP_CASTEiJ_G0034212	Col6a6	9	106584956,106584881,106565797	3	7.86546	33.8032	15090.3	-
MGP_CASTEiJ_G0034438	Klhl40	9	123676069	4	4.48259	52.9004	8453.75	-
MGP_CASTEiJ_G0033381	Chordc1	9	15453313	1	15.3006	45.6163	0	-
MGP_CASTEiJ_G0000259	mt-Tc	9	125036635	8	16.6671	0.448436	544426	-
MGP_CASTEiJ_G0033794	Cryab	9	49586966	5	6.3163	36.5943	7406.8	-
MGP_CASTEiJ_G0034373	Susd5	9	115345802	15	6.83672	6.6052	208484	-
MGP_CASTEiJ_G0034396	Ctdspl	9	120598988,120600406,120603379,120708308	9	4.69215	20.087	176501	-
MGP_CASTEiJ_G0034304	Slc25a20	9	109616211,109616221,109626515	8	7.22223	23.305	29484.1	-
MGP_CASTEiJ_G0033871	Cox5a	9	56736975	5	5.73894	39.4779	11487.6	-
MGP_CASTEiJ_G0034356	Lrrc2	9	112039946,112039959,112047483	4	4.21456	35.8352	9384.83	-
MGP_CASTEiJ_G0033572	Nrgn	9	35485263,35477055	5	6.42732	27.8592	22739.4	-
MGP_CASTEiJ_G0033680	Sorl1	9	40438759,40273547,40285983	5	5.31976	13.2765	96111.6	-
MGP_CASTEiJ_G0033498	Tbx20	9	22303483,22303483	4	14.3756	46.5579	10558	-
MGP_CASTEiJ_G0034448	Ano10	9	124215510	5	18.6928	0.45396	757440	-
MGP_CASTEiJ_G0033439	Icam1	9	18353575	4	4.86577	36.2082	8242.5	-
MGP_CASTEiJ_G0034137	Gk5	9	96345162,96345175,96345232,96350025,96404731	5	7.23084	17.305	36641.8	-
MGP_CASTEiJ_G0034191	Trf	9	103807001,103807172,103788744,103796607,103798806,103806998,103799419,103806994,103805215	5	7.98884	25.1319	28713.7	-
MGP_CASTEiJ_G0033770	Htr3a	9	47658457,47658591	7	4.60523	13.0722	90045.3	-
MGP_CASTEiJ_G0034200	Acad11	9	104703481,104703778,104703814,104732048,104736477,104752346,104768481	2	6.8744	25.8888	26092.9	-
MGP_CASTEiJ_G0034244	Hemk1	9	108188664,108188632,108186976,108179828,108188647,108181103,108188616	10	4.41236	43.4764	12381.4	-
MGP_CASTEiJ_G0034003	Ccnb2	9	70450568,70450536	4	7.71542	25.5976	63511	-
MGP_CASTEiJ_G0033782	Pts	9	49354142	1	12.3291	62.9024	0	-
MGP_CASTEiJ_G0033957	Clpx	9	65030489,65030524,65030561,65047784	7	4.31794	42.8153	10015.4	-
MGP_CASTEiJ_G0034012	Polr2m	9	71541754,71540772,71541729	4	7.06513	35.032	45011.5	-
MGP_CASTEiJ_G0034061	Fbxo9	9	78496926,78497335,78473232,78475991,78496874,78496857	7	5.9456	35.2033	17162.2	-
MGP_CASTEiJ_G0034404	Myd88	9	121067989,121067950,121069359	7	6.58607	36.7899	32325.4	-
MGP_CASTEiJ_G0017007	Epyc	10	98636723,98639745	8	8.88166	8.58231	136462	-
MGP_CASTEiJ_G0016941	Timp3	10	86606978,86607160,86607162,86609448	9	4.50998	33.3088	106824	-
MGP_CASTEiJ_G0016672	Bicc1	10	70731292,70718492,70731282,70520914	6	3.87934	12.6248	114336	-
MGP_CASTEiJ_G0016639	Slc25a16	10	62032302,62032336,62032349,62054506	4	7.21856	44.1096	13210.4	-
MGP_CASTEiJ_G0016832	Uqcr11	10	80624236,80624300,80624265	7	5.63879	63.519	13089.3	-
MGP_CASTEiJ_G0014444	Gm20470	10	4882595	9	10.9771	14.0501	108652	-
MGP_CASTEiJ_G0016704	Chchd10	10	75856891	12	5.6056	28.4861	43607.8	-
MGP_CASTEiJ_G0017184	Coq10a	10	131391456,131390126	2	19.2872	0.455896	999923	-
MGP_CASTEiJ_G0016820	Ndufs7	10	80446004,80446332,80446335,80446343,80446368,80450204	10	5.77637	40.0927	33028.6	-
MGP_CASTEiJ_G0016974	Slc25a3	10	91715352,91715250,91715296,91715248,91710337,91711231,91713510,91715315	5	4.8929	21.8785	13246.5	-
MGP_CASTEiJ_G0016910	Glt8d2	10	82851570,82811988,82818878,82851537,82851537,82829845,82851549	7	9.78329	21.7325	50700.6	-
MGP_CASTEiJ_G0016464	Trdn	10	31295215,31295456	8	12.8182	14.1078	189176	-
MGP_CASTEiJ_G0016876	Mrpl54	10	81567748,81567738	7	5.07114	36.7049	78915.4	-
MGP_CASTEiJ_G0016315	Ppp1r14c	10	334854	7	15.2039	0.470291	403417	-
MGP_CASTEiJ_G0016828	Adamtsl5	10	80544673,80558724,80550707,80558724,80558724,80558724,80549824	8	5.0949	41.0641	25998.4	-
MGP_CASTEiJ_G0016999	Mrpl42	10	96333522	2	10.469	27.6763	8778	-
MGP_CASTEiJ_G0016709	Prmt2	10	76204234,76204206,76204199,76204205,76204226,76177575,76178265	2	11.2161	30.7631	17469.9	-
MGP_CASTEiJ_G0016692	Susd2	10	75544661,75544661	5	4.42098	39.0608	11949	-
MGP_CASTEiJ_G0016811	Sbno2	10	80286832,80286840	6	3.30707	64.2307	8504	-
MGP_CASTEiJ_G0016569	Gja1	10	55375567	5	5.13264	38.9503	11327.8	-
MGP_CASTEiJ_G0016562	Pln	10	52317543,52317543	14	4.19249	26.1528	30670.2	-
MGP_CASTEiJ_G0016794	Plppr3	10	80034045,80034045,80033841,80034109,80026996,80033699,80033883,80033864,80033874,80033845	9	6.17737	35.7054	30947.2	-
MGP_CASTEiJ_G0016361	Plagl1	10	10304479,10336415,10336436,10336512,10336512,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336556,10336559,10336565,10336598,10336598,10336737,10361100,10363981	7	10.576	11.3842	400998	-
MGP_CASTEiJ_G0016386	Tnfaip3	10	16510090,16506633,16510056,16501822,16510337,16509262	4	16.083	20.1887	35829.7	-
MGP_CASTEiJ_G0017118	Lrig3	10	128710821,128760748	2	6.57193	30.9544	24707.8	-
MGP_CASTEiJ_G0016647	Sirt1	10	62543181,62494772,62492728,62494772,62494775,62494737,62492728	4	6.70144	30.6646	33856.2	-
MGP_CASTEiJ_G0016321	Rmnd1	10	1482035,1455028,1454837,1463316,1481991,1481942,1481981,1481981,1481948	2	32.1135	0.470291	727270	-
MGP_CASTEiJ_G0016816	Cirbp	10	80359882,80361655,80361717,80361740,80361763,80364055,80365804	4	5.02553	78.1231	4073.5	-
MGP_CASTEiJ_G0014446	Gm15270	10	22371800,22424199,22420969,22425490	7	3.98897	18.6394	763533	-
MGP_CASTEiJ_G0016613	D830039M14Rik	10	60441231	5	5.57051	38.5245	10958.6	-
MGP_CASTEiJ_G0017074	Rab3ip	10	119017634,119017598	3	5.15499	38.5293	6709.33	-
MGP_CASTEiJ_G0016374	Cited2	10	15129404	2	4.83693	37.7092	16998	-
MGP_CASTEiJ_G0016559	Nus1	10	51394558,51394673,51405965	4	12.264	17.1044	23248.9	-
MGP_CASTEiJ_G0016684	Adora2a	10	75196720	10	3.26618	27.9393	15279.9	-
MGP_CASTEiJ_G0016586	Sowahc	10	57978254	6	13.3635	0.431467	544104	-
MGP_CASTEiJ_G0016411	Tcf21	10	20536894	5	4.1013	18.8543	53054.4	-
MGP_CASTEiJ_G0017150	Lrp1	10	130519728,130436223,130436761,130439828,130446468,130478378,130479953,130519728,130519549,130519501	14	3.71314	26.0454	42920.8	-
MGP_CASTEiJ_G0016365	Fuca2	10	10773176,10773180,10774535,10774535,10774618,10780370	6	6.49936	29.8986	22913.4	-
MGP_CASTEiJ_G0016814	Atp5d	10	80327711,80328633,80330561,80333222,80333277	8	3.80488	70.2271	6136.98	-
MGP_CASTEiJ_G0016815	Midn	10	80339854,80339854,80341050,80341824,80344287,80344984,80345068	8	4.83449	58.5216	13656.8	-
MGP_CASTEiJ_G0016375	Txlnb	10	15213224,15213254	4	8.13797	17.818	156850	-
MGP_CASTEiJ_G0016587	P4ha1	10	58093634,58093702,58093706	6	13.3635	0.429529	582557	-
MGP_CASTEiJ_G0016675	Cisd1	10	70938227	5	9.02406	22.6915	61727	-
MGP_CASTEiJ_G0016782	Cdc34	10	79821800,79821909	7	4.5925	50.6053	6451.14	-
MGP_CASTEiJ_G0016957	Chpt1	10	88900029,88904458,88929836,88929762,88929733,88929428,88929652,88929681,88929688	4	5.84251	28.1315	12664.6	-
MGP_CASTEiJ_G0016859	Gadd45b	10	81206017,81206031	6	4.40511	60.271	8269	-
MGP_CASTEiJ_G0016443	Arhgap18	10	24705720,24724351,24779746,24821031	7	4.24589	15.6417	46703.5	-
MGP_CASTEiJ_G0017142	Gli1	10	130214684	5	4.18076	43.5244	36875	-
MGP_CASTEiJ_G0016831	Mbd3	10	80614871,80615193,80615065,80611381,80610988	7	5.20982	49.169	12479.7	-
MGP_CASTEiJ_G0016940	Syn3	10	86806846,86366281,86799949,86806872,86799949,86806886	5	5.46203	16.4275	199634	-
MGP_CASTEiJ_G0016406	Sgk1	10	19539173,19539358,19586738,19641835,19656550,19656550,19659120,19659913,19659915,19659941,19660140,19661814	8	5.24778	18.7272	57850.7	-
MGP_CASTEiJ_G0016318	Mthfd1l	10	966131,966144,966157,1036264	3	24.1945	0.470291	436770	-
MGP_CASTEiJ_G0016810	Gpx4	10	80229947,80236256,80236803,80236805,80237233,80238668,80238771	4	6.00075	55.875	23803.1	-
MGP_CASTEiJ_G0016653	Jmjd1c	10	66391874,66392154,66392241,66426788,66426860,66426860,66491626,66491627,66491630,66523496,66543867,66544641	9	5.95529	14.6421	197659	-
MGP_CASTEiJ_G0016537	Rtn4ip1	10	42718236,42718818	1	13.5957	72.8026	9.5	-
MGP_CASTEiJ_G0016789	Fstl3	10	79919995,79920015,79923309	9	6.17138	27.6543	44278.1	-
MGP_CASTEiJ_G0016986	Ntn4	10	94360223,94360591	5	6.54624	24.9767	27027.2	-
MGP_CASTEiJ_G0016320	Zbtb2	10	1431281,1430635	2	32.1135	0.470291	684333	-
MGP_CASTEiJ_G0017041	Syt1	10	110072933,110467993,110468000,110067560,110466121,110467980,110466110	3	4.30119	32.2167	173922	-
MGP_CASTEiJ_G0016604	Unc5b	10	59728497	4	4.51116	33.5979	10532.5	-
MGP_CASTEiJ_G0017039	Ppp1r12a	10	109554804,109554861,109554861	5	4.8707	29.1528	10851	-
MGP_CASTEiJ_G0016594	Ddit4	10	58757988	3	5.40662	64.6882	5119.33	-
MGP_CASTEiJ_G0017122	Tsfm	10	129869777,129869814,129864175,129869365,129869733,129869773,129869777	6	6.99988	27.9888	43046.2	-
MGP_CASTEiJ_G0005014	Gm28592	10	113111272	6	5.87796	33.7529	112984	-
MGP_CASTEiJ_G0016753	Agpat3	10	78502270,78501693,78443582,78501881,78501514,78440768,78422484,78466017,78452939,78502317,78502040	12	4.22541	17.9207	36782.3	-
MGP_CASTEiJ_G0016689	Lrrc75b	10	75453885	7	4.24974	21.7074	30120	-
MGP_CASTEiJ_G0017844	Efnb3	11	69646287	5	7.21644	25.5241	62934.4	-
MGP_CASTEiJ_G0018092	Poldip2	11	79290579,79290680,79290708,79296040,79296573,79298988	6	8.58109	25.7592	31232.9	-
MGP_CASTEiJ_G0017701	Guk1	11	58649809,58645630,58643344,58642760,58649669,58650069	6	6.21839	39.4941	11684	-
MGP_CASTEiJ_G0017467	Kcnmb1	11	32089069	7	7.83834	8.49433	82376.3	-
MGP_CASTEiJ_G0018060	Nufip2	11	78381065,78381825,78381842,78382797,78382833	2	8.08496	79.4676	3109.9	-
MGP_CASTEiJ_G0017346	Ramp3	11	3695102,3695146,3700470	7	4.57559	23.7333	47766.1	-
MGP_CASTEiJ_G0018699	Mrps7	11	119508942,119509884	5	6.68258	30.496	94727.6	-
MGP_CASTEiJ_G0018304	Snf8	11	98174769,98174840,98174849,98184910,98185044	4	9.66248	22.1151	33490.4	-
MGP_CASTEiJ_G0017452	Sh3pxd2b	11	30315306,30315326,30315330,30315380	10	4.3415	30.4961	16797.2	-
MGP_CASTEiJ_G0017886	Acadvl	11	70144242,70139740,70144221,70141402,70144211,70144245,70144233	7	5.17184	35.1508	13963.6	-
MGP_CASTEiJ_G0017753	Grap	11	61284139,61299733	4	3.85104	43.0742	9994.38	-
MGP_CASTEiJ_G0017962	Emc6	11	73589983,73589948	5	8.40021	22.8252	17896.6	-
MGP_CASTEiJ_G0018321	Nfe2l1	11	99034327,99034732,99034327,99027651,99032496,99027765,99027646,99026363,99028190,99034287	6	8.23365	37.256	23823.3	-
MGP_CASTEiJ_G0018722	Acox1	11	120158213,120177935,120177691,120165564,120157362,120158363,120177619	5	10.2874	30.8496	37378.6	-
MGP_CASTEiJ_G0017600	Vdac1	11	51354025,51354300,51370931,51371094,51384955	9	5.46771	34.7867	15417.5	-
MGP_CASTEiJ_G0018746	Mfsd11	11	120901439,120902294,120902474,120902762,120902779,120902829,120902883,120902895,120903026,120903078,120907972,120917212	7	5.34033	28.7163	26270.9	-
MGP_CASTEiJ_G0014498	Mir22hg	11	76006605,76006710	5	7.47778	49.7854	9375.4	-
MGP_CASTEiJ_G0014462	Gm11946	11	358416,359205	6	13.0314	0.445734	249148	-
MGP_CASTEiJ_G0018382	Msl1	11	101272057,101294101,101294376,101294385,101297237,101298699,101302799	14	4.75054	36.4294	23505.5	-
MGP_CASTEiJ_G0018523	Cd300lg	11	104839333,104839333,104839333,104839333	8	4.03531	34.2455	12419.8	-
MGP_CASTEiJ_G0017497	Adra1b	11	42288689,42356458,42356458	6	5.62096	14.0846	44142.7	-
MGP_CASTEiJ_G0017621	Gm17334	11	52872205	7	5.71478	41.3447	8647.57	-
MGP_CASTEiJ_G0018155	Rasl10b	11	84581296,84581463	5	6.31343	35.4726	21879.5	-
MGP_CASTEiJ_G0018232	Mrps23	11	89751479,89751502,89751515,89751515,89751535	4	7.46865	35.4312	14613.2	-
MGP_CASTEiJ_G0017537	Btnl9	11	47929854,47929740,47911720,47929732,47929762	5	4.10361	29.3433	10854.6	-
MGP_CASTEiJ_G0017627	P4ha2	11	53239620,53240452,53240491,53240491,53240503,53240503,53240508,53240519,53240596,53240773,53246355,53250041,53252243,53263422,53266447	10	6.33474	30.7329	14817.5	-
MGP_CASTEiJ_G0018389	Top2a	11	101539282,101539405,101510870,101510516,101516408,101521585,101537429,101539394	5	6.11053	23.0858	29081.5	-
MGP_CASTEiJ_G0017744	Aldh3a1	11	60824821,60825905,60826029,60829402	9	6.17095	23.0138	59088.1	-
MGP_CASTEiJ_G0018344	Cisd3	11	99976047,99976049,99976066,99976176	6	5.54881	30.423	17077.2	-
MGP_CASTEiJ_G0017439	Bod1	11	29590056,29589898	8	5.4932	18.1594	64616.6	-
MGP_CASTEiJ_G0017350	Igfbp3	11	4285959,4285985	4	3.90258	36.339	46843.2	-
MGP_CASTEiJ_G0017281	Dusp18	11	753124,753124	3	15.5467	0.445734	512570	-
MGP_CASTEiJ_G0018264	Ankrd40	11	96221186,96221198,96221439,96227034,96232095	4	5.93547	36.4254	9926.15	-
MGP_CASTEiJ_G0017432	Acyp2	11	28576156	3	7.31981	38.9583	4597.67	-
MGP_CASTEiJ_G0018284	Pdk2	11	97104374,97091669,97104425,97092520,97103579,97103895	3	4.93565	52.143	6583.5	-
MGP_CASTEiJ_G0017808	Ntn1	11	68399987,68385211,68385407	5	4.18704	43.9629	7476.53	-
MGP_CASTEiJ_G0018336	Mrpl45	11	99568433,99568625	4	6.93819	46.3959	6005.75	-
MGP_CASTEiJ_G0018496	Coa3	11	104009584,104009413	4	8.90388	22.9219	53951.9	-
MGP_CASTEiJ_G0017582	Col23a1	11	50167618,50167845,50167845,50465637	3	8.08423	26.2077	137173	-
MGP_CASTEiJ_G0017595	Ube2b	11	50934963,50931474,50931757	5	6.15484	30.3817	40058	-
MGP_CASTEiJ_G0017524	Irgm1	11	47601112,47600791,47600849	9	9.35233	15.9477	178298	-
MGP_CASTEiJ_G0017389	Mdh1	11	19040380,19027993,19032447,19040554	4	10.1795	21.3974	44174.8	-
MGP_CASTEiJ_G0017401	Xpo1	11	20818977,20818977,20818991,20818994,20819014,20819523,20849114	7	4.86917	30.6463	22870.8	-
MGP_CASTEiJ_G0018292	Spop	11	97506722,97506722,97506798,97506893,97565938	5	5.3605	46.7304	18438.7	-
MGP_CASTEiJ_G0018636	Gna13	11	112695998,112695998	8	4.96949	32.2167	11161.5	-
MGP_CASTEiJ_G0017320	Mrps24	11	2643489,2643469,2651191,2643492,2643444	3	16.7122	0.445734	87730.7	-
MGP_CASTEiJ_G0017607	Uqcrq	11	52504687,52504691,52504687,52504294	8	6.03313	22.2824	43181.9	-
MGP_CASTEiJ_G0018462	Klhl11	11	103137718	2	9.96339	56.1974	14962	-
MGP_CASTEiJ_G0017323	Pgam2	11	2756643	3	16.7122	0.445734	133986	-
MGP_CASTEiJ_G0017302	Uqcr10	11	1590366,1590358,1590077	2	20.4041	0.427316	910704	-
MGP_CASTEiJ_G0018592	Ace	11	109055386,109058756,109062633,109064035	4	3.64396	46.6806	10848.5	-
MGP_CASTEiJ_G0002968	Gm11651	11	109075208,109075180	6	6.26997	21.5822	112428	-
MGP_CASTEiJ_G0018099	Lyrm9	11	79618901,79618921,79618946	4	6.54383	33.2505	25648.6	-
MGP_CASTEiJ_G0018689	Gm10250	11	119295236,119298539,119294798,119293789,119296830,119297165	4	8.54146	49.9395	8252.38	-
MGP_CASTEiJ_G0018709	Smim5	11	119843919,119844131,119844155	3	4.18049	65.2412	2412.33	-
MGP_CASTEiJ_G0018365	Tcap	11	100733941	6	4.64831	47.0668	9247.5	-
MGP_CASTEiJ_G0017923	Zfp3	11	70979400	3	6.20461	33.2607	8608.67	-
MGP_CASTEiJ_G0017336	Ogdh	11	3269650,3269651,3269664,3269672,3269697,3269699,3270016,3270203,3270636	6	7.34207	53.3277	12393.1	-
MGP_CASTEiJ_G0018089	Vtn	11	79276325,79277583,79277612,79277664,79279082	5	9.24508	26.9563	27912.9	-
MGP_CASTEiJ_G0002808	Gm11967	11	2880616	3	16.7122	0.445734	257959	-
MGP_CASTEiJ_G0017842	Kdm6b	11	69487270,69470219	6	4.18346	40.4888	11943.8	-
MGP_CASTEiJ_G0017726	Atpaf2	11	59962204,59962171,59962195,59962188,59963610,59962189	4	6.84523	30.5767	198074	-
MGP_CASTEiJ_G0017418	Efemp1	11	26671568,26671608,26744279	4	5.34576	24.3919	285492	-
MGP_CASTEiJ_G0017871	Tmem95	11	69999262	2	4.17335	79.2222	1699.5	-
MGP_CASTEiJ_G0017408	Rel	11	21356319,21356107	3	5.22504	51.4877	28573.7	-
MGP_CASTEiJ_G0018272	Chad	11	96486609	4	4.41057	46.8006	6972	-
MGP_CASTEiJ_G0002893	Kdm6bos	11	69467456	7	3.85642	49.7352	7968.86	-
MGP_CASTEiJ_G0018186	Car4	11	86272828,86272830,86272853,86272867,86273148,86278296	7	4.73827	28.4675	26826.3	-
MGP_CASTEiJ_G0017473	Slit3	11	33150758,33199751,33205916,33588007	9	5.13154	6.06512	219572	-
MGP_CASTEiJ_G0017591	Sar1b	11	50672305,50672312	4	6.36949	42.0355	23516.1	-
MGP_CASTEiJ_G0018006	Mnt	11	75332270,75332638,75337606,75338748	6	4.03447	44.048	7568.12	-
MGP_CASTEiJ_G0017779	Cox10	11	63895367,63895469,63895471	3	16.1916	25.4483	264278	-
MGP_CASTEiJ_G0017550	Gfpt2	11	48530676,48530685,48530708	4	21.323	0.445734	392232	-
MGP_CASTEiJ_G0018300	Gngt2	11	97957571,97962662,97962676,97963028,97963030,97963603,97963980	8	4.33483	56.3398	9019.86	-
MGP_CASTEiJ_G0018590	Tanc2	11	108671250,108671255,108671316,108707467,108796485,108980036,108983031,108985103	5	4.98959	11.4404	173883	-
