#chr	start	end	Ensembl ID	Gene Name	PeakID	signalValue	Contact	adaptedActivity	scaledContact	intergenicScore	TSS-dist	ABC-Score
17	57892146	57893820	MGP_CASTEiJ_G0023120	Plin5	17:57892146-57893820	4.1241498	37.694506	0.31855019	66.00564	0.31855019	9379.5	0.11187656
17	57897707	57898110	MGP_CASTEiJ_G0023120	Plin5	17:57897707-57898110	2.50176	52.289458	0.27106146	91.562392	0.27106146	5089.5	0.13205811
17	57902894	57903447	MGP_CASTEiJ_G0023120	Plin5	17:57902894-57903447	4.0212998	57.108008	0.46712258	100	0.46712258	0	0.24854844
17	57905499	57906785	MGP_CASTEiJ_G0023120	Plin5	17:57905499-57906785	3.2235799	57.108008	0.35291506	100	0.35291506	2300.5	0.18778044
17	57909891	57910954	MGP_CASTEiJ_G0023120	Plin5	17:57909891-57910954	2.5390899	28.708125	0.15275085	50.269876	0.15275085	6692.5	0.040857484
17	57919637	57920219	MGP_CASTEiJ_G0023120	Plin5	17:57919637-57920219	5.0731902	18.010516	0.19307138	31.537636	0.19307138	16438.5	0.032398673
17	57920420	57920802	MGP_CASTEiJ_G0023120	Plin5	17:57920420-57920802	2.7535601	20.101994	0.12516403	35.199957	0.12516403	17221.5	0.023442389
17	26013460	26013746	MGP_CASTEiJ_G0022641	Uqcc2	17:26013460-26013746	2.2602301	33.123385	0.1035912	46.047507	0.1035912	8227.5	0.045377659
17	26021564	26022349	MGP_CASTEiJ_G0022641	Uqcc2	17:26021564-26022349	7.8313699	71.93307	0.69794926	100	0.69794926	0	0.66395238
17	26044949	26046223	MGP_CASTEiJ_G0022641	Uqcc2	17:26044949-26046223	4.4798598	15.126265	0.13231981	21.028249	0.13231981	22976.5	0.026469216
17	26052173	26052670	MGP_CASTEiJ_G0022641	Uqcc2	17:26052173-26052670	5.7033601	14.837305	0.14654354	20.626542	0.14654354	30200.5	0.028754524
17	26063921	26064411	MGP_CASTEiJ_G0022641	Uqcc2	17:26063921-26064411	4.4479499	16.971309	0.13553618	23.593194	0.13553618	41948.5	0.030419709
17	26098859	26099985	MGP_CASTEiJ_G0022641	Uqcc2	17:26098859-26099985	7.8610001	10.298187	0.14976138	14.316346	0.14976138	76886.5	0.020396005
17	57897707	57898110	MGP_CASTEiJ_G0023121	Lrg1	17:57897707-57898110	2.50176	30.85682	0.15995757	41.709038	0.15995757	9588	0.035424846
17	57902894	57903447	MGP_CASTEiJ_G0023121	Lrg1	17:57902894-57903447	4.0212998	57.108008	0.46712258	77.192663	0.46712258	4251	0.1914608
17	57905499	57906785	MGP_CASTEiJ_G0023121	Lrg1	17:57905499-57906785	3.2235799	57.108008	0.35291506	77.192663	0.35291506	913	0.14465026
17	57909891	57910954	MGP_CASTEiJ_G0023121	Lrg1	17:57909891-57910954	2.5390899	43.220343	0.2299678	58.420763	0.2299678	2194	0.071335751
17	57919637	57920219	MGP_CASTEiJ_G0023121	Lrg1	17:57919637-57920219	5.0731902	73.981135	0.79307223	100	0.79307223	11940	0.42110048
17	57920420	57920802	MGP_CASTEiJ_G0023121	Lrg1	17:57920420-57920802	2.7535601	21.565072	0.13427381	29.14942	0.13427381	12723	0.02078233
17	31004184	31004976	MGP_CASTEiJ_G0022716	Pknox1	17:31004184-31004976	10.40952	9.2809174	0.19579931	21.231162	0.19579931	31206.167	0.05742044
17	31042462	31042808	MGP_CASTEiJ_G0022716	Pknox1	17:31042462-31042808	3.4409499	43.713657	0.22626072	100	0.22626072	9415.1667	0.31343232
17	31065281	31066228	MGP_CASTEiJ_G0022716	Pknox1	17:31065281-31066228	6.78613	11.68695	0.13065385	26.735238	0.13065385	29099.833	0.053078593
17	31089537	31090808	MGP_CASTEiJ_G0022716	Pknox1	17:31089537-31090808	7.6717	12.567411	0.11166439	28.749392	0.11166439	53355.833	0.044837958
17	31113745	31114737	MGP_CASTEiJ_G0022716	Pknox1	17:31113745-31114737	10.31588	16.73453	0.24483126	38.282156	0.24483126	77563.833	0.13542542
17	31120371	31120533	MGP_CASTEiJ_G0022716	Pknox1	17:31120371-31120533	4.9156399	12.682917	0.12012743	29.013626	0.12012743	84189.833	0.044766376
17	31142972	31144001	MGP_CASTEiJ_G0022716	Pknox1	17:31142972-31144001	6.7375598	7.1371412	0.10790131	16.327028	0.10790131	106790.83	0.025431463
17	31167913	31168688	MGP_CASTEiJ_G0022716	Pknox1	17:31167913-31168688	9.0368996	6.9366625	0.19964547	15.86841	0.19964547	131731.83	0.047065363
17	31264375	31265551	MGP_CASTEiJ_G0022716	Pknox1	17:31264375-31265551	7.7291799	4.7707365	0.12465592	10.913607	0.12465592	228193.83	0.021352889
17	44305719	44306116	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44305719-44306116	2.3317699	6.0725072	0.076906346	71.447469	0.076906346	154106	0.024707259
17	44307673	44308402	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44307673-44308402	4.0079799	6.0725072	0.13219104	71.447469	0.13219104	151820	0.042468254
17	44414948	44415612	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44414948-44415612	4.1782899	6.7172589	0.10669532	79.033442	0.10669532	44610	0.04383579
17	44430154	44430756	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44430154-44430756	3.0722799	8.4992614	0.056612976	100	0.056612976	29466	0.025802463
17	44499667	44500080	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44499667-44500080	2.5807099	7.1485591	0.058642128	84.108004	0.058642128	39446	0.021689359
17	44540484	44541248	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44540484-44541248	10.10398	4.6331444	0.16401248	54.512318	0.16401248	80263	0.039388411
17	44588216	44588473	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44588216-44588473	3.0722799	4.8820462	0.10848302	57.440828	0.10848302	127995	0.033006576
17	44630169	44630846	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44630169-44630846	6.0216599	4.914182	0.24268141	57.81893	0.24268141	169948	0.061484669
17	44682064	44682410	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44682064-44682410	3.8096199	6.3285913	0.17162163	74.460485	0.17162163	221843	0.067905553
17	44756857	44757958	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44756857-44757958	10.44574	2.8192723	0.25395856	33.170792	0.25395856	296636	0.045036909
17	44942618	44942981	MGP_CASTEiJ_G0003285	1700071M16Rik	17:44942618-44942981	5.7333298	4.9254494	0.1856189	57.951499	0.1856189	482397	0.047153638
17	45123737	45124419	MGP_CASTEiJ_G0003285	1700071M16Rik	17:45123737-45124419	3.8322101	4.3172727	0.092261052	50.795857	0.092261052	663516	0.024204209
17	45167284	45167578	MGP_CASTEiJ_G0003285	1700071M16Rik	17:45167284-45167578	3.3178699	3.8010158	0.092889796	44.721719	0.092889796	707063	0.021738086
17	45179709	45180700	MGP_CASTEiJ_G0003285	1700071M16Rik	17:45179709-45180700	4.8892498	3.6715559	0.11397151	43.198529	0.11397151	719488	0.021684483
17	45370129	45370515	MGP_CASTEiJ_G0003285	1700071M16Rik	17:45370129-45370515	3.3180599	6.5891008	0.12120032	77.525569	0.12120032	909908	0.047251161
17	34323954	34324206	MGP_CASTEiJ_G0022806	Rnf5	17:34323954-34324206	6.1445498	9.6535919	0.049374023	15.768457	0.049374023	60260.333	0.023337799
17	34341309	34343032	MGP_CASTEiJ_G0022806	Rnf5	17:34341309-34343032	5.0787702	12.648538	0.038980296	20.660489	0.038980296	41434.333	0.024141148
17	34367765	34368904	MGP_CASTEiJ_G0022806	Rnf5	17:34367765-34368904	6.5354199	20.194665	0.048536012	32.986551	0.048536012	15562.333	0.047992478
17	34372850	34373713	MGP_CASTEiJ_G0022806	Rnf5	17:34372850-34373713	2.86092	33.157389	0.034921447	54.160241	0.034921447	10753.333	0.056695031
17	34384344	34385653	MGP_CASTEiJ_G0022806	Rnf5	17:34384344-34385653	5.9559798	61.220904	0.12762859	100	0.12762859	2	0.38257815
17	34386680	34386873	MGP_CASTEiJ_G0022806	Rnf5	17:34386680-34386873	2.8122399	61.220904	0.064265269	100	0.064265269	2214.6667	0.1926409
17	34408722	34410344	MGP_CASTEiJ_G0022806	Rnf5	17:34408722-34410344	6.7165499	19.175856	0.051155735	31.3224	0.051155735	24256.667	0.04803099
17	34428480	34428724	MGP_CASTEiJ_G0022806	Rnf5	17:34428480-34428724	4.2654099	15.370247	0.035149771	25.106207	0.035149771	44014.667	0.026453052
17	23513862	23514103	MGP_CASTEiJ_G0022551	Fahd1	17:23513862-23514103	2.5807099	19.976867	0.073813585	35.011842	0.073813585	6573	0.034365108
17	23520025	23521195	MGP_CASTEiJ_G0022551	Fahd1	17:23520025-23521195	11.66081	57.057456	0.66429721	100	0.66429721	0	0.883342
17	12348318	12348836	MGP_CASTEiJ_G0022409	Thbs2	17:12348318-12348836	7.8263602	15.726998	1.1483527	31.697428	1.1483527	22858	0.097926921
17	12371207	12371821	MGP_CASTEiJ_G0022409	Thbs2	17:12371207-12371821	6.9230499	49.616008	2.8925967	100	2.8925967	0	0.77819899
17	12398058	12398270	MGP_CASTEiJ_G0022409	Thbs2	17:12398058-12398270	3.8096199	12.707982	0.36773521	25.612665	0.36773521	26365	0.025339192
17	35851723	35852517	MGP_CASTEiJ_G0022869	Ier3	17:35851723-35852517	6.1445498	15.86631	0.091243202	16.886229	0.091243202	51436	0.025890381
17	35880539	35880930	MGP_CASTEiJ_G0022869	Ier3	17:35880539-35880930	3.5638399	23.809954	0.075332903	25.340507	0.075332903	23023	0.032077851
17	35887928	35888773	MGP_CASTEiJ_G0022869	Ier3	17:35887928-35888773	7.2122202	19.28287	0.11452812	20.522413	0.11452812	15180	0.039495337
17	35893036	35894069	MGP_CASTEiJ_G0022869	Ier3	17:35893036-35894069	6.3322201	33.718901	0.18966161	35.886422	0.18966161	9884	0.11437072
17	35903395	35904548	MGP_CASTEiJ_G0022869	Ier3	17:35903395-35904548	5.3655	93.960055	0.28543812	100	0.28543812	0	0.47964204
17	35905254	35905724	MGP_CASTEiJ_G0022869	Ier3	17:35905254-35905724	3.2587099	76.808215	0.1190571	81.745604	0.1190571	1302	0.16354037
17	35911645	35912337	MGP_CASTEiJ_G0022869	Ier3	17:35911645-35912337	5.5131698	30.777806	0.082576854	32.756267	0.082576854	7693	0.045452523
17	35923232	35923875	MGP_CASTEiJ_G0022869	Ier3	17:35923232-35923875	8.3491297	15.396647	0.073278476	16.386375	0.073278476	19280	0.020177371
17	31042462	31042808	MGP_CASTEiJ_G0022717	Cbs	17:31042462-31042808	3.4409499	16.208564	0.083895095	32.653259	0.083895095	42098.889	0.022564522
17	31065281	31066228	MGP_CASTEiJ_G0022717	Cbs	17:31065281-31066228	6.78613	32.642546	0.36492619	65.760639	0.36492619	18678.889	0.26856824
17	31089537	31090808	MGP_CASTEiJ_G0022717	Cbs	17:31089537-31090808	7.6717	49.638426	0.44104907	100	0.44104907	4915.8889	0.38756171
17	31113745	31114737	MGP_CASTEiJ_G0022717	Cbs	17:31113745-31114737	10.31588	21.907101	0.32050754	44.133351	0.32050754	28839.111	0.12019511
17	31142972	31144001	MGP_CASTEiJ_G0022717	Cbs	17:31142972-31144001	6.7375598	10.515439	0.15897537	21.18407	0.15897537	58066.111	0.028989135
17	10683203	10684499	MGP_CASTEiJ_G0022402	Sod2	17:10683203-10684499	10.75	14.312733	0.33806853	35.1118	0.33806853	18415.5	0.050106216
17	10694931	10695280	MGP_CASTEiJ_G0022402	Sod2	17:10694931-10695280	4.6698599	28.973773	0.36724731	71.078063	0.36724731	7634.5	0.1101864
17	10702447	10703411	MGP_CASTEiJ_G0022402	Sod2	17:10702447-10703411	12.50794	40.763312	1.4220203	100	1.4220203	0	0.60026022
17	10709396	10709590	MGP_CASTEiJ_G0022402	Sod2	17:10709396-10709590	2.4578199	40.763312	0.27697098	100	0.27697098	6482.5	0.11691441
17	33288548	33289739	MGP_CASTEiJ_G0022764	Angptl4	17:33288548-33289739	10.52677	8.5787075	0.14153016	15.738078	0.14153016	107082.5	0.035147828
17	33373690	33374688	MGP_CASTEiJ_G0022764	Angptl4	17:33373690-33374688	9.5609598	21.704661	0.17012344	39.818311	0.17012344	22133.5	0.10689189
17	33395700	33396497	MGP_CASTEiJ_G0022764	Angptl4	17:33395700-33396497	6.5580101	54.509246	0.24515182	100	0.24515182	1000	0.38684137
17	33397682	33398517	MGP_CASTEiJ_G0022764	Angptl4	17:33397682-33398517	4.89504	54.509246	0.1829866	100	0.1829866	1119.5	0.28874673
18	61184693	61185101	MGP_CASTEiJ_G0023695	Adrb2	18:61184693-61185101	3.6867299	13.732393	0.32774742	23.820317	0.32774742	20044	0.020704591
18	61187936	61188125	MGP_CASTEiJ_G0023695	Adrb2	18:61187936-61188125	2.2120399	19.773964	0.26447958	34.300072	0.26447958	17020	0.024058416
18	61199664	61200141	MGP_CASTEiJ_G0023695	Adrb2	18:61199664-61200141	2.38166	31.8794	0.40515466	55.298256	0.40515466	5004	0.059417193
18	61204236	61205627	MGP_CASTEiJ_G0023695	Adrb2	18:61204236-61205627	8.8842802	57.028795	2.1352793	98.922593	2.1352793	0	0.56018315
18	61214139	61214773	MGP_CASTEiJ_G0023695	Adrb2	18:61214139-61214773	3.6867299	57.64992	0.94394409	100	0.94394409	8995	0.25033763
18	61268907	61269383	MGP_CASTEiJ_G0023695	Adrb2	18:61268907-61269383	6.3903298	15.790182	0.84478921	27.389773	0.84478921	63763	0.061364422
18	60623010	60623621	MGP_CASTEiJ_G0005650	Bvht	18:60623010-60623621	6.12814	36.309862	0.61552618	40.636298	0.61552618	6628.5	0.057608419
18	60627617	60627906	MGP_CASTEiJ_G0005650	Bvht	18:60627617-60627906	2.1608	89.353273	0.44973243	100	0.44973243	2343.5	0.10358086
18	60628244	60629424	MGP_CASTEiJ_G0005650	Bvht	18:60628244-60629424	4.4179101	89.353273	0.91951012	100	0.91951012	825.5	0.21177847
18	60630158	60630653	MGP_CASTEiJ_G0005650	Bvht	18:60630158-60630653	4.1401801	89.353273	0.80725151	100	0.80725151	0	0.18592344
18	60631070	60631279	MGP_CASTEiJ_G0005650	Bvht	18:60631070-60631279	1.9712	89.353273	0.38434419	100	0.38434419	821.5	0.088520857
18	60636536	60636974	MGP_CASTEiJ_G0005650	Bvht	18:60636536-60636974	3.8046	78.055849	0.6575048	87.356452	0.6575048	6287.5	0.13228762
18	60638002	60639462	MGP_CASTEiJ_G0005650	Bvht	18:60638002-60639462	2.6148901	78.055849	0.45190106	87.356452	0.45190106	7753.5	0.090920882
18	29314487	29315104	MGP_CASTEiJ_G0023421	Slc25a46	18:29314487-29315104	6.6361198	7.493865	0.46577434	16.627471	0.46577434	143221	0.021191783
18	29367599	29367807	MGP_CASTEiJ_G0023421	Slc25a46	18:29367599-29367807	26.051189	3.8606832	0.96602475	8.5661268	0.96602475	90518	0.022643236
18	29457741	29458594	MGP_CASTEiJ_G0023421	Slc25a46	18:29457741-29458594	11.03934	45.069181	2.6632685	100	2.6632685	0	0.72875356
18	29468713	29468913	MGP_CASTEiJ_G0023421	Slc25a46	18:29468713-29468913	5.4072099	22.843498	0.72425862	50.685407	0.72425862	10389	0.10044825
18	29509481	29509696	MGP_CASTEiJ_G0023421	Slc25a46	18:29509481-29509696	6.0216599	8.0337348	0.43522294	17.82534	0.43522294	51157	0.021228306
18	79152431	79152621	MGP_CASTEiJ_G0023793	Setbp1	18:79152431-79152621	2.5819199	46.170855	0.74208262	100	0.74208262	1357	0.2019545
18	79154428	79155187	MGP_CASTEiJ_G0023793	Setbp1	18:79154428-79155187	8.8759298	46.170855	2.5510758	100	2.5510758	451	0.69426397
18	36786365	36786912	MGP_CASTEiJ_G0023573	Spry4	18:36786365-36786912	3.9657199	32.798182	0.27703997	23.427332	0.27703997	10676	0.053844988
18	36788321	36788514	MGP_CASTEiJ_G0023573	Spry4	18:36788321-36788514	2.2270801	32.798182	0.15558088	23.427332	0.15558088	9074	0.030238419
18	36793336	36793531	MGP_CASTEiJ_G0023573	Spry4	18:36793336-36793531	2.1298499	58.928057	0.21853911	42.091576	0.21853911	4057	0.07631403
18	36796788	36798707	MGP_CASTEiJ_G0023573	Spry4	18:36796788-36798707	4.9460502	139.99964	0.91463863	100	0.91463863	0	0.75880391
18	30025078	30025377	MGP_CASTEiJ_G0023434	Map3k2	18:30025078-30025377	2.8264899	41.584761	0.55234094	87.655439	0.55234094	5101	0.10097806
18	30030165	30031275	MGP_CASTEiJ_G0023434	Map3k2	18:30030165-30031275	12.55814	47.441164	3.8063449	100	3.8063449	0	0.79386939
18	11091482	11092466	MGP_CASTEiJ_G0023371	Zfp521	18:11091482-11092466	4.1834402	84.830652	2.6599321	100	2.6599321	1949	0.26012905
18	11092907	11093248	MGP_CASTEiJ_G0023371	Zfp521	18:11092907-11093248	3.27899	84.830652	2.0848609	100	2.0848609	1167	0.20388975
18	11094024	11094710	MGP_CASTEiJ_G0023371	Zfp521	18:11094024-11094710	7.5166101	84.830652	4.779242	100	4.779242	0	0.46738774
18	42044459	42044763	MGP_CASTEiJ_G0023607	Myot	18:42044459-42044763	21.048809	2.061076	0.30371426	16.928004	0.30371426	688266	0.024025
18	42688859	42689186	MGP_CASTEiJ_G0023607	Myot	18:42688859-42689186	5.4072099	7.841887	0.29353729	64.406893	0.29353729	43843	0.088346239
18	42705583	42705863	MGP_CASTEiJ_G0023607	Myot	18:42705583-42705863	6.3903298	9.1978741	0.46223304	75.54387	0.46223304	27166	0.16317464
18	42709484	42710429	MGP_CASTEiJ_G0023607	Myot	18:42709484-42710429	7.5100198	9.1978741	0.54322381	75.54387	0.54322381	22600	0.1917655
18	42774339	42775511	MGP_CASTEiJ_G0023607	Myot	18:42774339-42775511	13.47091	6.274199	0.40531792	51.531177	0.40531792	41311	0.097601909
18	42783712	42783892	MGP_CASTEiJ_G0023607	Myot	18:42783712-42783892	2.2105801	12.17554	0.13909505	100	0.13909505	50684	0.064998615
18	42834436	42835009	MGP_CASTEiJ_G0023607	Myot	18:42834436-42835009	3.4140201	6.4832073	0.19556839	53.247801	0.19556839	101408	0.048662316
18	42870787	42871739	MGP_CASTEiJ_G0023607	Myot	18:42870787-42871739	8.4433203	3.6388805	0.25960332	29.88681	0.25960332	137759	0.036256197
18	42906313	42906677	MGP_CASTEiJ_G0023607	Myot	18:42906313-42906677	2.5807099	6.6319552	0.10856942	54.469495	0.10856942	173285	0.027634608
18	42928796	42929289	MGP_CASTEiJ_G0023607	Myot	18:42928796-42929289	5.6529899	4.0378559	0.15452326	33.16367	0.15452326	195768	0.023946878
18	42940359	42940538	MGP_CASTEiJ_G0023607	Myot	18:42940359-42940538	2.5807099	6.3486061	0.11882692	52.142296	0.11882692	207331	0.028953257
18	43014549	43014912	MGP_CASTEiJ_G0023607	Myot	18:43014549-43014912	3.4409499	5.111506	0.12323228	41.98176	0.12323228	281521	0.024175618
18	64552427	64552919	MGP_CASTEiJ_G0023714	Alpk2	18:64552427-64552919	7.7421298	13.341489	0.4428608	29.633433	0.4428608	60339	0.037128681
18	64580808	64580987	MGP_CASTEiJ_G0023714	Alpk2	18:64580808-64580987	2.4578199	23.631981	0.2320735	52.490149	0.2320735	32517	0.050789123
18	64598362	64599260	MGP_CASTEiJ_G0023714	Alpk2	18:64598362-64599260	6.2367601	14.34657	0.38491798	31.865869	0.38491798	26186.333	0.036376486
18	64627108	64627338	MGP_CASTEiJ_G0023714	Alpk2	18:64627108-64627338	2.2521999	44.378397	0.33791832	98.57103	0.33791832	17049.667	0.11906993
18	64629177	64629827	MGP_CASTEiJ_G0023714	Alpk2	18:64629177-64629827	4.8004999	44.378397	0.72026327	98.57103	0.72026327	16216.333	0.25379416
18	64631250	64631458	MGP_CASTEiJ_G0023714	Alpk2	18:64631250-64631458	5.8670201	45.021745	0.83032239	100	0.83032239	17993	0.29034467
18	64636512	64636875	MGP_CASTEiJ_G0023714	Alpk2	18:64636512-64636875	7.0047898	21.620073	0.56803132	48.021402	0.56803132	23255	0.099984056
18	92925	93692	MGP_CASTEiJ_G0023326	Bambi	18:92925-93692	13.0175	0.49645427	0.16642563	100	0.16642563	222306	0.030590838
18	150313	151101	MGP_CASTEiJ_G0023326	Bambi	18:150313-151101	9.9049301	0.49645427	0.12509033	100	0.12509033	164897	0.022992962
18	202729	203793	MGP_CASTEiJ_G0023326	Bambi	18:202729-203793	13.44273	0.49645427	0.16843632	100	0.16843632	112205	0.030960424
18	315257	316568	MGP_CASTEiJ_G0023326	Bambi	18:315257-316568	10.90232	0.49645427	0.13423086	100	0.13423086	0	0.02467309
18	394803	395579	MGP_CASTEiJ_G0023326	Bambi	18:394803-395579	9.0939398	0.49645427	0.11046995	100	0.11046995	78806	0.020305577
18	444066	444347	MGP_CASTEiJ_G0023326	Bambi	18:444066-444347	51.272251	0.49645427	0.57397381	100	0.57397381	128069	0.10550262
18	526944	527246	MGP_CASTEiJ_G0023326	Bambi	18:526944-527246	14.9927	0.49645427	0.16508563	100	0.16508563	210947	0.030344531
18	7958717	7960492	MGP_CASTEiJ_G0023357	Gata6	18:7958717-7960492	5.6725798	43.201635	0.72159214	100	0.72159214	323.5	0.44899364
18	7965731	7965959	MGP_CASTEiJ_G0023357	Gata6	18:7965731-7965959	2.40908	26.203692	0.20002071	60.654399	0.20002071	5521	0.075198252
18	7973575	7974010	MGP_CASTEiJ_G0023357	Gata6	18:7973575-7974010	3.2942901	18.058022	0.22426196	41.799394	0.22426196	13365	0.058385797
18	7974248	7974445	MGP_CASTEiJ_G0023357	Gata6	18:7974248-7974445	2.61517	18.058022	0.17803021	41.799394	0.17803021	14038	0.046349527
18	7976466	7976636	MGP_CASTEiJ_G0023357	Gata6	18:7976466-7976636	2.7781401	15.857492	0.16815191	36.705769	0.16815191	16256	0.038836785
18	7979788	7980140	MGP_CASTEiJ_G0023357	Gata6	18:7979788-7980140	2.5248799	15.857492	0.15282289	36.705769	0.15282289	19578	0.035296356
18	8272006	8273324	MGP_CASTEiJ_G0023357	Gata6	18:8272006-8273324	7.8094501	4.7002578	0.27024358	10.879815	0.27024358	311796	0.032737151
18	30261759	30263689	MGP_CASTEiJ_G0005635	A830052D11Rik	18:30261759-30263689	6.4470901	54.133364	1.4626206	100	1.4626206	0	0.71597575
18	30276587	30276872	MGP_CASTEiJ_G0005635	A830052D11Rik	18:30276587-30276872	2.9493799	18.607533	0.43470017	34.373501	0.43470017	13177	0.073144254
18	30285419	30286137	MGP_CASTEiJ_G0005635	A830052D11Rik	18:30285419-30286137	7.34725	9.0225268	0.64450225	16.66722	0.64450225	22009	0.052584075
18	30293940	30294306	MGP_CASTEiJ_G0005635	A830052D11Rik	18:30293940-30294306	4.0553999	9.7699471	0.30666632	18.047922	0.30666632	30530	0.027093176
18	30486259	30486545	MGP_CASTEiJ_G0005635	A830052D11Rik	18:30486259-30486545	29.88891	3.7399063	1.0422653	6.9086901	1.0422653	222849	0.035248498
18	61973380	61974133	MGP_CASTEiJ_G0023703	Apcdd1	18:61973380-61974133	8.18536	64.309275	1.9206652	100	1.9206652	0	0.95685332
18	77765379	77765924	MGP_CASTEiJ_G0023786	Atp5a1	18:77765379-77765924	11.19906	25.183363	0.86976599	30.461947	0.86976599	13240.6	0.12335978
18	77776674	77777716	MGP_CASTEiJ_G0023786	Atp5a1	18:77776674-77777716	8.6444798	82.671549	1.3151217	100	1.3151217	1907.6	0.56237138
18	77786942	77787131	MGP_CASTEiJ_G0023786	Atp5a1	18:77786942-77787131	2.51542	53.677808	0.31194923	64.928998	0.31194923	7778.4	0.095042183
18	77787318	77788203	MGP_CASTEiJ_G0023786	Atp5a1	18:77787318-77788203	2.6252601	53.677808	0.32557103	64.928998	0.32557103	8154.4	0.099192364
18	77790151	77790604	MGP_CASTEiJ_G0023786	Atp5a1	18:77790151-77790604	5.4477501	24.064771	0.4060129	29.108891	0.4060129	10987.4	0.054048506
18	34932641	34934044	MGP_CASTEiJ_G0023493	Cd14	18:34932641-34934044	5.8237	78.065455	0.53064142	100	0.53064142	0	0.58652309
18	34942751	34943657	MGP_CASTEiJ_G0023493	Cd14	18:34942751-34943657	11.30192	32.97312	0.39469742	42.237786	0.39469742	8763	0.18426778
18	34952016	34952773	MGP_CASTEiJ_G0023493	Cd14	18:34952016-34952773	10.39829	29.508156	0.32784756	37.799249	0.32784756	18028	0.1369743
18	66646919	66648010	MGP_CASTEiJ_G0023728	Impa2	18:66646919-66648010	7.3705201	15.607771	0.64829352	23.70876	0.64829352	14272	0.039054573
18	66661746	66663208	MGP_CASTEiJ_G0023728	Impa2	18:66661746-66663208	8.6494904	65.83124	3.3975827	100	3.3975827	0	0.86329931
18	92925	93692	MGP_CASTEiJ_G0023328	Map3k8	18:92925-93692	13.0175	0.47339656	0.15869602	95.355522	0.15869602	1052461.4	0.020106401
18	202729	203793	MGP_CASTEiJ_G0023328	Map3k8	18:202729-203793	13.44273	0.49645427	0.16843632	100	0.16843632	942360.4	0.022378587
18	444066	444347	MGP_CASTEiJ_G0023328	Map3k8	18:444066-444347	51.272251	0.49645427	0.57397381	100	0.57397381	701806.4	0.07625863
18	526944	527246	MGP_CASTEiJ_G0023328	Map3k8	18:526944-527246	14.9927	0.49645427	0.16508563	100	0.16508563	618907.4	0.021933412
18	2429283	2429611	MGP_CASTEiJ_G0023328	Map3k8	18:2429283-2429611	40.943119	0.39483545	0.27867861	79.531081	0.27867861	1283130.6	0.029447905
18	35781116	35781677	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35781116-35781677	11.18308	8.2018996	0.075002429	11.772506	0.075002429	110632	0.023773791
18	35847299	35847661	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35847299-35847661	2.8264899	16.862364	0.038832432	24.203208	0.038832432	44648	0.025305895
18	35857918	35858302	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35857918-35858302	2.9493799	20.347534	0.043532889	29.205609	0.043532889	34007	0.034232446
18	35875675	35876071	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35875675-35876071	3.0722799	26.285353	0.062450226	37.728391	0.062450226	16238	0.063439023
18	35880202	35880413	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35880202-35880413	2.7035999	33.49552	0.065248903	48.077424	0.065248903	11896	0.084463406
18	35891933	35892413	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35891933-35892413	2.9493799	69.669954	0.14381077	100	0.14381077	0	0.38720914
18	35939774	35941141	MGP_CASTEiJ_G0009658	Pcdhgb8	18:35939774-35941141	11.5463	17.545807	0.16070769	25.18418	0.16070769	47466	0.10897294
18	36155358	36155908	MGP_CASTEiJ_G0009658	Pcdhgb8	18:36155358-36155908	4.0079999	9.5442534	0.058559572	13.699239	0.058559572	263050	0.021599739
18	41710802	41710987	MGP_CASTEiJ_G0023593	Dpysl3	18:41710802-41710987	2.4578199	15.348833	0.1911769	51.77678	0.1911769	57248.429	0.041720061
18	41724073	41724280	MGP_CASTEiJ_G0023593	Dpysl3	18:41724073-41724280	9.2168303	15.18423	0.80796927	51.221519	0.80796927	47189.429	0.14730411
18	41734798	41735291	MGP_CASTEiJ_G0023593	Dpysl3	18:41734798-41735291	3.1951699	17.627538	0.2708702	59.463619	0.2708702	41716.143	0.067737311
18	41743756	41744491	MGP_CASTEiJ_G0023593	Dpysl3	18:41743756-41744491	7.9879198	16.86851	0.7368893	56.903163	0.7368893	40298.143	0.12913779
18	41778661	41780019	MGP_CASTEiJ_G0023593	Dpysl3	18:41778661-41780019	6.2005501	13.037734	0.44649913	43.980668	0.44649913	41393.429	0.1087493
18	41816473	41816898	MGP_CASTEiJ_G0023593	Dpysl3	18:41816473-41816898	3.6867299	9.9285681	0.24593041	33.492403	0.24593041	57743.143	0.025967473
